frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,1,3
3,1,3
4,2,3
5,1,3
6,1,3
7,1,1
8,1,3
9,2,1
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,1,1
17,2,1
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,1,3
28,2,3
29,1,1
30,1,1
31,1,3
32,2,1
33,2,3
34,1,3
35,1,3
36,1,3
37,1,3
38,1,3
39,1,3
40,2,1
41,2,3
42,2,3
43,2,3
44,2,3
45,2,3
46,2,3
47,2,3
48,2,3
49,2,3
50,2,3
51,2,3
52,1,1
53,1,3
54,1,3
55,1,3
56,1,3
57,1,3
58,1,3
59,1,1
60,2,3
61,1,3
62,1,3
63,0,1
64,0,1
65,0,1
66,0,1
67,0,1
68,0,1
69,0,1
70,0,1
71,0,1
72,0,1
73,0,1
74,0,1
75,0,1
76,0,1
77,1,1
78,1,3
79,1,3
80,1,1
81,1,3
82,1,1
83,1,3
84,1,1
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,0,1
91,0,1
92,0,1
93,0,1
94,1,3
95,1,1
96,1,3
97,1,1
98,0,1
99,0,1
100,0,1
101,1,3
102,1,3
103,0,1
104,0,1
105,0,1
106,1,3
107,1,3
108,1,3
109,1,3
110,1,3
