frame_idx,dynamic_label,select_flag
0,1,3
1,1,3
2,1,1
3,1,3
4,1,3
5,1,3
6,1,1
7,1,3
8,1,3
9,1,1
10,1,1
11,2,1
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,1,3
37,1,1
38,1,3
39,1,3
40,1,3
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,2,1
47,2,3
48,2,3
49,2,3
50,2,3
51,2,3
52,2,3
53,2,3
54,1,3
55,1,1
56,1,3
57,1,3
58,2,1
59,2,3
60,1,3
61,2,3
62,1,3
63,2,1
64,2,3
65,1,3
66,1,3
67,1,3
68,1,3
69,1,3
70,2,1
71,2,3
72,1,1
73,1,3
74,2,1
75,2,3
76,1,1
77,1,1
78,1,3
79,1,3
80,2,1
81,2,3
82,1,1
83,1,3
84,1,3
85,1,3
86,1,3
87,1,3
88,1,3
89,1,3
90,1,3
91,1,3
92,2,1
93,2,3
94,2,3
95,1,3
96,2,3
97,1,3
98,1,3
99,1,1
100,1,3
101,1,3
102,1,1
103,1,3
104,1,1
105,1,1
106,1,1
107,2,3
108,1,3
109,1,3
110,2,1
111,2,3
112,2,3
113,2,3
114,1,3
115,1,3
116,1,3
117,1,1
118,1,1
119,0,1
120,1,3
121,2,1
122,2,3
123,1,1
124,1,3
125,0,1
126,0,1
127,0,1
128,0,1
129,1,1
130,1,3
131,1,1
132,0,1
133,0,1
134,1,3
135,0,1
136,0,1
137,1,1
138,1,3
139,1,3
140,2,1
141,2,3
142,2,3
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,2,3
152,2,3
153,2,3
154,0,1
155,0,1
156,2,1
157,2,3
158,2,3
159,2,3
160,2,3
161,2,3
162,1,3
163,1,3
164,2,3
165,1,3
166,1,1
167,1,1
168,1,1
169,1,3
170,2,1
171,2,3
172,2,3
173,1,3
174,1,3
175,1,3
176,1,3
177,2,1
178,2,3
179,2,3
180,2,3
181,2,3
182,2,3
183,2,3
184,2,3
185,2,3
186,2,3
187,2,3
188,2,3
189,2,3
190,2,3
191,2,3
192,2,3
193,2,3
194,2,3
195,2,3
196,2,3
197,2,3
198,2,3
199,2,3
200,2,3
201,2,3
202,2,3
203,2,3
204,2,3
205,2,3
206,2,3
207,2,3
208,2,3
209,2,3
210,2,3
211,2,3
212,2,3
213,2,3
214,2,3
215,2,3
216,2,3
217,2,3
218,2,3
219,2,3
220,2,3
221,2,3
222,2,3
223,2,3
224,2,3
225,2,3
226,2,3
227,2,3
228,2,3
229,2,3
230,2,3
231,2,3
232,2,3
233,1,3
234,2,1
235,2,3
236,2,3
237,2,3
238,2,3
239,0,1
240,0,1
241,1,3
242,1,1
243,2,3
244,1,3
245,1,1
246,1,3
247,1,3
248,1,3
249,1,3
250,1,1
251,1,3
252,1,1
253,1,3
254,1,3
255,1,3
256,1,3
257,2,1
258,2,3
259,2,3
260,2,3
261,2,3
262,2,3
263,2,3
264,2,3
265,2,3
266,2,3
267,2,3
268,2,3
269,1,3
270,1,3
271,1,3
272,1,3
273,2,3
274,1,3
275,1,3
276,2,1
277,2,3
278,2,3
279,2,3
280,2,3
281,2,3
282,2,3
283,2,3
284,2,3
285,2,3
286,2,3
287,2,3
288,2,3
289,2,3
290,2,3
291,2,3
292,2,3
293,2,3
294,2,3
295,2,3
296,2,3
297,0,1
298,2,1
299,2,3
300,2,3
301,2,3
302,2,3
303,2,3
304,2,3
305,2,3
306,2,3
307,2,3
308,2,3
309,2,3
310,2,3
311,2,3
312,2,3
313,2,3
314,2,3
315,1,3
316,2,1
317,2,3
318,2,3
319,1,1
320,2,1
321,2,3
322,2,3
323,2,3
324,0,1
325,2,1
326,2,3
327,1,1
328,1,3
329,2,1
330,2,3
331,2,3
332,2,3
333,0,1
334,0,1
335,0,1
336,1,3
337,2,1
338,2,3
339,2,3
340,2,3
341,2,3
342,2,3
343,2,3
344,2,3
345,2,3
346,2,3
347,2,3
348,2,3
349,2,3
350,2,3
351,2,3
352,2,3
353,2,3
354,1,3
355,1,3
356,1,3
357,1,3
358,1,3
359,1,3
360,1,3
361,1,1
362,2,1
363,2,3
364,2,3
365,2,3
366,2,3
367,2,3
368,2,3
369,2,3
370,2,3
371,2,3
372,1,3
373,1,3
374,2,1
375,2,3
376,2,3
377,2,3
378,2,3
379,1,3
380,2,1
381,2,3
382,0,1
383,2,3
384,1,3
385,1,1
386,2,1
387,2,3
388,2,3
389,1,3
390,2,1
391,2,3
392,2,3
393,1,1
394,2,1
395,2,3
396,2,3
397,0,1
398,1,3
399,2,3
400,1,3
401,2,1
402,2,3
403,2,3
404,2,3
405,2,3
406,2,3
407,2,3
408,2,3
409,2,3
410,2,3
411,2,3
412,2,3
413,2,3
414,2,3
415,2,3
416,2,3
417,2,3
418,1,3
419,0,1
420,1,3
