frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,0,1
3,0,1
4,0,1
5,1,3
6,1,3
7,0,1
8,0,1
9,0,1
10,1,3
11,1,3
12,0,1
13,1,3
14,0,1
15,0,1
16,1,1
17,0,1
18,1,3
19,2,1
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,2,3
44,1,1
45,1,1
46,1,3
47,1,3
48,2,1
49,2,3
50,1,3
51,1,3
52,1,1
53,1,3
54,1,1
55,1,3
56,1,3
57,0,1
58,1,3
59,2,1
60,2,3
61,2,3
62,2,3
63,1,3
64,1,3
65,2,1
66,2,3
67,1,3
68,1,3
69,0,1
70,0,1
71,1,3
72,0,1
73,0,1
74,1,1
75,2,1
76,2,3
77,2,3
78,2,3
79,2,3
80,2,3
81,2,3
82,2,3
83,2,3
84,2,3
85,1,1
86,1,3
87,1,1
88,2,1
89,2,3
90,1,3
91,1,3
92,1,3
93,2,1
94,2,3
95,2,3
96,2,3
97,2,3
98,2,3
