frame_idx,dynamic_label,select_flag
0,0,1
1,0,1
2,0,1
3,0,1
4,1,3
5,2,1
6,2,3
7,2,3
8,0,1
9,0,1
10,0,1
11,0,1
12,1,3
13,2,1
14,2,3
15,2,3
16,2,3
17,2,3
18,1,1
19,1,3
20,1,1
21,0,1
22,0,1
23,0,1
24,0,1
25,1,1
26,2,1
27,2,3
28,1,3
29,1,3
30,0,1
31,0,1
32,0,1
33,1,3
34,2,1
35,2,3
36,1,1
37,1,3
38,1,3
39,1,3
40,0,1
41,0,1
42,0,1
43,0,1
44,0,1
45,1,1
46,1,3
47,2,3
48,1,3
49,1,3
50,1,1
51,0,1
52,0,1
53,1,3
54,2,1
55,2,3
56,1,3
57,0,1
58,0,1
59,1,3
60,1,3
61,2,1
62,2,3
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
