frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,1,1
16,2,1
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,1,3
29,1,1
30,1,3
31,2,1
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,2,3
44,2,3
45,2,3
46,2,3
47,2,3
48,2,3
49,2,3
50,2,3
51,0,1
52,1,3
53,2,1
54,2,3
55,2,3
56,2,3
57,2,3
58,2,3
59,2,3
60,2,3
61,1,3
62,1,3
63,1,3
64,0,1
65,0,1
66,1,3
67,1,3
68,1,3
69,1,1
70,1,3
71,1,1
72,1,3
73,2,1
74,2,3
75,2,3
76,2,3
77,2,3
78,1,3
79,1,3
80,1,3
81,1,1
82,1,3
83,1,3
84,1,1
85,2,3
86,0,1
87,1,3
