frame_idx,dynamic_label,select_flag
0,1,1
1,1,3
2,1,3
3,1,3
4,1,3
5,0,1
6,0,1
7,0,1
8,0,1
9,1,1
10,1,3
11,1,1
12,0,1
13,0,1
14,0,1
15,1,3
16,1,1
17,0,1
18,0,1
19,1,3
20,1,3
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,1,3
30,1,3
31,0,1
32,1,3
33,0,1
34,0,1
35,0,1
36,0,1
37,1,1
38,1,3
39,1,3
40,1,1
41,1,3
42,2,1
43,2,3
44,2,3
45,2,3
46,1,3
47,1,3
48,1,3
49,1,1
50,1,3
51,1,3
52,1,3
53,1,3
54,1,3
55,2,1
56,2,3
57,1,3
58,1,3
59,0,1
60,0,1
61,0,1
62,0,1
63,1,3
64,1,3
65,0,1
66,1,3
67,1,3
68,1,3
69,1,3
70,1,3
71,1,3
72,1,3
73,1,3
74,1,3
75,1,1
76,1,3
77,1,3
78,1,1
79,2,3
80,1,3
81,1,1
82,1,1
83,1,3
84,0,1
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,0,1
91,0,1
92,0,1
93,0,1
94,0,1
95,0,1
96,0,1
97,0,1
98,0,1
99,0,1
100,0,1
101,0,1
102,1,1
103,0,1
104,0,1
105,0,1
106,0,1
107,0,1
108,0,1
109,0,1
110,0,1
111,0,1
112,1,1
113,0,1
114,0,1
115,0,1
116,1,3
117,1,3
118,1,3
119,1,3
120,1,3
121,1,1
122,1,3
123,1,3
124,1,1
125,0,1
126,0,1
127,1,3
128,0,1
129,0,1
130,0,1
131,0,1
132,0,1
133,2,1
134,2,3
135,2,3
136,2,3
137,2,3
138,2,3
139,2,3
140,2,3
141,2,3
142,2,3
143,1,1
144,1,3
145,2,1
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,2,3
152,2,3
153,2,3
154,2,3
155,2,3
156,2,3
157,2,3
158,2,3
159,1,3
160,1,1
161,2,1
162,2,3
163,2,3
164,2,3
165,2,3
166,2,3
167,2,3
168,2,3
169,2,3
170,2,3
171,2,3
172,2,3
173,2,3
174,2,3
175,2,3
