frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,0,1
6,0,1
7,2,1
8,2,3
9,2,3
10,2,3
11,1,1
12,1,3
13,2,1
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,1,1
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,2,3
27,0,1
28,2,1
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,1,3
35,1,3
36,1,3
37,1,3
38,2,1
39,2,3
40,2,3
41,2,3
42,2,3
43,2,3
44,2,3
45,2,3
46,2,3
47,2,3
48,2,3
49,2,3
50,2,3
51,2,3
52,2,3
53,2,3
54,2,3
55,2,3
56,2,3
57,2,3
58,2,3
59,1,3
60,2,1
61,2,3
62,2,3
63,1,3
64,1,3
65,2,1
66,2,3
67,2,3
68,1,1
69,0,1
70,1,3
