frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,1,1
6,2,1
7,2,3
8,1,3
9,1,3
10,1,3
11,1,1
12,1,3
13,0,1
14,1,3
15,1,3
16,2,1
17,2,3
18,2,3
19,1,3
20,1,1
21,1,3
22,2,3
23,1,1
24,1,1
25,1,3
26,1,3
27,1,3
28,1,3
29,1,1
30,1,3
31,1,3
32,0,1
33,1,1
34,1,3
35,1,3
36,1,3
37,1,1
38,1,3
39,1,3
40,1,3
41,1,1
42,1,3
43,1,3
44,1,3
45,1,1
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,3
52,1,3
53,1,3
54,1,3
55,1,3
56,0,1
57,0,1
58,1,3
59,1,3
60,1,3
61,1,1
62,1,3
63,1,1
64,1,1
65,1,3
66,1,1
67,1,3
68,1,3
69,2,1
70,2,3
71,1,3
72,1,3
73,1,1
74,1,3
75,1,1
76,1,3
77,1,3
78,1,3
79,1,1
80,1,3
81,1,3
82,1,3
83,2,3
84,1,3
85,1,3
86,1,3
87,2,3
88,1,3
89,2,3
90,1,3
91,2,1
92,2,3
93,2,3
94,0,1
95,1,1
