frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,2,1
3,2,3
4,1,1
5,1,3
6,1,3
7,0,1
8,0,1
9,0,1
10,1,3
11,1,3
12,1,3
13,1,1
14,1,1
15,1,3
16,1,1
17,1,3
18,1,1
19,0,1
20,0,1
21,0,1
22,0,1
23,0,1
24,1,3
25,0,1
26,1,3
27,1,1
28,1,1
29,1,3
30,1,3
31,1,3
32,1,3
33,1,3
34,2,1
35,2,3
36,2,3
37,1,3
38,2,1
39,2,3
40,2,3
41,1,3
42,1,1
43,1,3
44,1,3
45,1,3
46,2,3
47,1,3
48,1,1
49,1,3
50,1,3
51,1,3
52,1,3
53,1,3
54,2,1
55,2,3
56,1,3
57,1,3
58,2,1
59,2,3
60,1,1
61,1,3
62,1,3
63,1,1
64,1,1
65,2,1
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,2,3
73,1,3
74,1,3
75,2,3
76,1,1
77,1,3
78,1,3
79,1,3
80,1,3
81,1,3
82,1,1
83,1,3
84,1,3
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,0,1
91,1,3
92,1,1
93,1,3
94,0,1
95,1,3
96,1,1
97,1,3
98,1,3
99,1,3
100,1,1
101,1,3
102,1,3
103,1,3
104,1,3
105,1,1
106,1,3
107,1,3
108,1,3
109,1,3
110,1,3
111,1,1
112,1,3
113,1,3
114,1,3
115,1,1
116,1,3
117,1,3
118,2,1
119,2,3
120,2,3
121,2,3
122,2,3
