frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,0,1
3,0,1
4,0,1
5,1,1
6,2,3
7,1,1
8,1,3
9,1,3
10,1,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,1,3
17,1,3
18,1,1
19,1,3
20,0,1
21,0,1
22,1,1
23,2,1
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,1,1
32,1,3
33,1,3
34,1,1
35,1,3
36,1,3
37,1,3
38,0,1
39,1,3
40,1,3
41,2,1
42,2,3
43,1,3
44,1,3
45,1,3
46,2,3
47,1,3
48,1,3
49,0,1
50,0,1
51,1,3
52,1,3
53,0,1
54,0,1
55,0,1
56,0,1
57,0,1
58,1,3
59,1,1
60,1,3
61,1,3
62,1,3
63,1,1
64,1,3
65,1,3
66,1,3
67,1,3
68,0,1
69,0,1
70,0,1
71,0,1
72,0,1
73,1,3
74,1,3
75,1,1
76,0,1
77,0,1
78,0,1
79,0,1
80,0,1
81,0,1
82,1,1
83,1,3
84,1,3
85,1,3
86,2,3
