frame_idx,dynamic_label,select_flag
0,1,3
1,1,3
2,1,3
3,1,1
4,1,3
5,1,1
6,1,1
7,1,3
8,1,3
9,1,3
10,0,1
11,1,3
12,1,3
13,1,3
14,1,1
15,1,3
16,1,3
17,1,3
18,1,3
19,1,3
20,1,1
21,1,3
22,1,3
23,1,3
24,1,3
25,1,3
26,1,3
27,1,3
28,1,3
29,1,1
30,1,3
31,1,3
32,1,3
33,1,1
34,1,3
35,1,3
36,1,3
37,1,3
38,1,1
39,1,3
40,1,1
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,1,3
47,1,1
48,1,1
49,2,3
50,1,3
51,1,3
52,1,3
53,2,3
54,1,3
55,1,1
56,0,1
57,1,3
58,1,1
59,1,3
60,0,1
61,0,1
62,1,3
63,1,3
64,1,3
65,2,1
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,1,3
73,0,1
74,0,1
75,0,1
76,0,1
77,1,1
78,1,3
79,1,3
80,1,3
81,0,1
82,2,3
83,1,3
84,1,1
85,2,1
86,2,3
87,1,3
88,1,1
89,2,1
90,2,3
91,2,3
92,1,1
93,1,3
94,1,3
95,1,3
96,1,3
97,1,3
98,1,1
99,2,1
100,2,3
101,1,3
102,1,1
103,1,3
104,1,3
105,1,3
106,1,3
107,1,1
108,1,3
109,0,1
110,1,3
111,1,1
112,2,3
113,1,3
114,1,1
115,1,3
116,1,3
117,2,1
118,2,3
119,2,3
120,1,3
121,2,1
122,2,3
123,2,3
124,2,3
125,2,3
126,2,3
127,2,3
128,2,3
129,2,3
130,1,3
131,1,3
132,1,1
133,1,3
134,2,1
135,2,3
136,1,3
137,1,3
138,0,1
139,1,3
140,1,3
141,0,1
142,0,1
143,0,1
144,0,1
145,1,3
146,1,1
147,1,1
148,0,1
149,0,1
150,1,1
151,1,1
152,1,3
153,1,3
154,1,3
155,1,3
156,1,3
157,1,1
158,1,3
159,1,3
160,1,3
161,1,1
162,0,1
163,1,3
164,1,3
165,1,3
166,1,3
167,1,3
168,1,3
169,1,1
170,1,3
171,1,3
172,1,3
173,1,3
174,1,3
175,1,3
176,1,3
177,1,3
178,1,3
179,1,1
180,1,3
181,1,3
182,1,3
183,1,3
184,1,3
185,1,1
186,2,1
187,2,3
188,2,3
189,2,3
190,2,3
191,2,3
192,1,3
193,1,3
194,1,1
195,1,1
196,1,3
197,1,1
198,0,1
199,1,3
200,1,1
201,1,3
202,1,3
203,1,3
204,0,1
205,0,1
206,0,1
207,0,1
208,0,1
209,1,3
210,1,3
211,2,1
212,2,3
213,2,3
214,1,3
215,1,3
216,1,1
217,2,3
218,1,1
219,2,1
220,2,3
221,2,3
222,1,1
223,2,3
224,1,3
225,2,3
226,1,3
227,1,3
228,1,1
229,2,3
230,1,3
231,0,1
232,1,3
233,0,1
234,1,3
235,2,3
