frame_idx,dynamic_label,select_flag
0,2,3
1,1,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,1,3
8,1,3
9,0,1
10,1,3
11,1,3
12,1,1
13,1,3
14,1,3
15,1,3
16,0,1
17,1,3
18,1,3
19,0,1
20,1,3
21,1,1
22,1,1
23,1,3
24,1,3
25,1,1
26,2,1
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,1,1
44,1,3
45,1,1
46,1,1
47,1,3
48,1,3
49,1,3
50,1,3
51,1,3
52,1,1
53,1,3
54,2,3
55,1,3
56,2,3
57,1,3
58,1,3
59,1,1
60,1,1
61,1,3
62,1,3
63,1,3
64,1,3
65,1,3
66,2,1
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,2,3
77,2,3
78,2,3
79,2,3
80,2,3
81,2,3
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
96,2,3
97,2,3
98,2,3
99,2,3
100,2,3
