frame_idx,dynamic_label,select_flag
0,0,1
1,0,1
2,1,3
3,2,1
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,0,1
10,1,3
11,2,1
12,2,3
13,2,3
14,2,3
15,1,3
16,1,3
17,1,3
18,2,1
19,2,3
20,2,3
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,1,1
27,1,3
28,1,1
29,2,3
30,1,3
31,1,3
32,2,1
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,2,3
44,2,3
45,2,3
46,2,3
47,1,3
48,1,1
49,1,3
50,1,3
51,1,3
52,1,3
53,1,1
54,1,3
55,1,3
56,2,1
57,2,3
58,2,3
59,2,3
60,2,3
61,2,3
62,2,3
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,2,3
77,2,3
78,2,3
79,2,3
80,2,3
81,1,1
82,1,3
83,1,1
84,2,1
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,1,3
93,2,3
94,1,3
95,1,3
96,1,3
97,1,3
98,1,3
99,1,3
100,1,1
101,1,3
102,1,1
103,1,1
104,1,3
105,1,3
106,2,1
107,2,3
108,2,3
109,2,3
110,2,3
111,2,3
112,2,3
113,0,1
114,0,1
