frame_idx,dynamic_label,select_flag
0,0,1
1,1,3
2,1,3
3,1,3
4,1,3
5,2,1
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,1,3
19,1,3
20,2,1
21,2,3
22,2,3
23,1,1
24,2,1
25,2,3
26,2,3
27,1,3
28,1,3
29,1,1
30,1,3
31,2,1
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,1,3
38,0,1
39,1,1
40,1,1
41,1,3
42,1,3
43,1,3
44,2,1
45,2,3
46,2,3
47,1,3
48,0,1
49,1,3
50,1,3
51,0,1
52,1,1
53,1,3
54,1,3
55,0,1
56,1,3
57,0,1
58,0,1
59,0,1
60,0,1
61,0,1
62,0,1
63,0,1
64,0,1
65,0,1
66,0,1
67,1,3
68,0,1
69,1,1
70,2,1
71,2,3
