frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,1,3
4,1,3
5,1,3
6,1,3
7,1,3
8,2,1
9,2,3
10,2,3
11,2,3
12,2,3
13,1,3
14,1,3
15,1,3
16,1,3
17,2,1
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,1,3
27,1,1
28,1,3
29,1,1
30,1,1
31,1,3
32,1,3
33,1,3
34,1,3
35,2,3
36,1,3
37,1,3
38,1,3
39,1,1
40,1,3
41,1,3
42,1,1
43,1,3
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,1
52,1,3
53,1,3
54,1,3
55,1,1
56,1,3
57,1,1
58,1,3
59,2,1
60,2,3
61,2,3
62,2,3
63,2,3
64,2,3
65,1,3
66,1,1
67,2,1
68,2,3
69,2,3
70,2,3
71,2,3
72,1,1
73,1,3
74,1,3
75,1,3
76,2,1
77,2,3
78,2,3
79,2,3
80,2,3
81,2,3
82,2,3
83,2,3
84,0,1
85,1,3
86,1,3
87,2,1
88,2,3
89,2,3
90,1,1
91,1,3
92,1,1
93,1,1
94,2,1
95,2,3
96,2,3
97,2,3
98,2,3
99,1,3
100,1,3
101,1,3
102,1,3
103,2,1
104,2,3
105,1,3
106,1,3
107,1,3
108,0,1
109,1,3
110,2,1
111,2,3
112,2,3
113,2,3
114,1,1
115,1,1
116,1,3
117,1,3
118,1,1
119,1,3
120,1,3
121,1,3
122,1,3
123,1,3
124,2,3
125,1,3
126,1,3
127,1,3
128,1,3
129,1,3
130,1,3
131,1,3
132,1,3
133,1,1
134,1,3
135,1,3
136,1,3
137,1,3
138,1,3
139,1,3
140,1,1
141,1,3
142,1,3
143,1,3
144,1,3
145,1,3
146,1,3
147,0,1
148,1,3
149,2,1
150,2,3
151,2,3
152,2,3
153,1,3
154,0,1
155,1,3
156,1,3
157,2,1
158,2,3
159,1,1
160,1,3
161,1,1
162,1,3
163,1,1
164,1,1
165,1,1
166,1,1
167,1,1
168,1,3
169,1,1
170,1,3
171,1,3
172,1,3
173,1,1
174,1,3
175,1,1
176,1,3
177,0,1
178,1,1
179,2,1
180,2,3
181,2,3
182,2,3
183,1,3
184,0,1
185,0,1
186,2,3
187,1,3
188,1,3
189,1,1
190,1,3
191,0,1
192,2,1
193,2,3
194,2,3
195,2,3
196,2,3
197,2,3
198,2,3
199,0,1
200,0,1
201,1,3
202,1,3
203,1,3
204,1,3
205,1,3
206,1,1
207,1,3
208,1,3
209,1,3
210,1,1
211,1,3
212,2,1
213,2,3
214,1,3
215,1,3
216,1,1
217,1,1
218,1,3
219,1,1
220,1,3
221,1,3
222,1,3
223,1,1
