frame_idx,dynamic_label,select_flag
0,1,3
1,1,3
2,1,1
3,1,1
4,1,1
5,1,3
6,0,1
7,1,3
8,1,3
9,0,1
10,0,1
11,1,1
12,1,1
13,1,3
14,1,3
15,2,3
16,1,1
17,0,1
18,1,1
19,1,3
20,1,1
21,0,1
22,0,1
23,0,1
24,0,1
25,0,1
26,0,1
27,0,1
28,0,1
29,0,1
30,0,1
31,0,1
32,1,1
33,1,3
34,1,3
35,2,1
36,2,3
37,2,3
38,2,3
39,1,3
40,1,1
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,2,3
47,1,3
48,0,1
49,1,3
50,1,3
51,1,3
52,1,1
53,1,1
54,1,3
55,1,3
56,1,3
57,1,3
58,1,3
59,1,3
60,1,1
61,2,3
62,1,1
63,1,1
64,1,3
65,2,3
66,1,3
67,1,3
68,1,1
69,1,3
70,1,3
71,1,3
72,1,1
73,1,3
74,1,1
75,1,1
76,1,3
77,1,1
78,1,3
79,1,3
80,2,1
81,2,3
82,2,3
83,1,3
84,1,3
85,1,3
86,1,3
87,1,3
88,0,1
89,1,3
90,1,3
91,1,3
92,1,3
93,1,3
94,1,1
95,0,1
96,1,3
97,1,3
98,1,1
99,1,3
100,1,3
101,2,1
102,2,3
103,1,3
104,1,1
105,1,3
106,1,3
107,1,3
108,1,3
109,1,3
110,2,3
111,1,3
112,1,3
113,2,3
114,1,3
115,1,3
116,1,3
117,0,1
118,1,3
119,1,3
120,1,3
121,1,3
122,0,1
123,1,3
124,1,1
125,1,3
126,1,3
127,1,3
128,1,3
129,1,3
130,1,1
131,0,1
132,0,1
133,0,1
134,1,3
135,1,3
136,1,3
137,1,1
138,1,3
139,0,1
140,1,1
141,1,3
142,0,1
143,0,1
144,1,3
145,0,1
146,0,1
147,1,3
148,1,1
149,1,3
150,1,3
151,1,3
152,1,3
153,1,3
154,1,3
155,2,3
