frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,1,3
8,1,3
9,1,1
10,1,3
11,1,3
12,1,1
13,1,3
14,1,3
15,1,3
16,1,3
17,1,3
18,1,3
19,1,1
20,1,3
21,0,1
22,0,1
23,0,1
24,0,1
25,0,1
26,0,1
27,0,1
28,0,1
29,0,1
30,0,1
31,1,3
32,1,3
33,2,1
34,2,3
35,1,3
36,1,3
37,1,3
38,1,3
39,1,1
40,0,1
41,1,1
42,2,3
43,1,3
44,0,1
45,1,3
46,1,1
47,0,1
48,1,1
49,0,1
50,0,1
51,0,1
52,0,1
53,1,3
54,0,1
55,1,3
56,1,3
57,1,1
58,1,3
59,2,3
60,1,1
61,1,3
62,2,1
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,1,1
70,1,3
71,1,3
72,1,3
73,2,3
74,0,1
75,0,1
76,0,1
77,0,1
78,0,1
79,0,1
80,0,1
81,1,3
82,1,3
83,1,3
84,1,3
85,2,1
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,1,3
93,0,1
94,0,1
95,0,1
96,0,1
97,1,1
98,1,3
99,1,3
100,1,3
101,1,3
102,1,3
103,1,3
104,1,3
105,1,3
106,0,1
107,1,3
108,1,1
109,0,1
110,0,1
111,0,1
112,1,3
113,1,3
114,1,1
115,1,3
116,0,1
117,0,1
118,0,1
119,0,1
120,1,3
121,1,3
122,0,1
123,1,3
124,0,1
125,0,1
126,0,1
127,0,1
128,0,1
129,0,1
130,0,1
131,1,3
132,1,3
133,1,3
134,1,3
135,1,3
136,1,1
137,0,1
138,0,1
139,1,3
140,1,3
141,1,3
142,1,3
143,1,3
144,1,3
145,1,3
146,1,1
147,0,1
148,0,1
149,1,1
150,0,1
151,0,1
152,0,1
153,0,1
154,1,3
155,1,3
156,1,3
157,1,1
158,1,3
159,1,1
160,0,1
161,0,1
162,0,1
163,0,1
164,0,1
165,0,1
166,0,1
167,0,1
168,0,1
169,0,1
170,0,1
171,0,1
172,0,1
173,0,1
174,1,3
175,1,3
176,1,1
177,1,3
178,1,1
179,0,1
180,0,1
181,0,1
182,0,1
183,0,1
184,0,1
185,0,1
186,0,1
187,0,1
188,0,1
189,1,1
190,0,1
191,0,1
192,1,3
193,1,3
194,1,1
195,1,1
196,1,3
197,1,3
198,0,1
199,0,1
200,0,1
201,0,1
202,0,1
203,1,1
204,1,3
205,0,1
206,1,3
207,1,3
208,0,1
209,1,3
210,1,1
211,1,1
212,1,3
213,1,3
214,0,1
215,1,3
216,1,3
217,1,3
