frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,1,3
9,1,3
10,2,1
11,2,3
12,1,3
13,1,3
14,1,1
15,1,3
16,1,3
17,2,1
18,2,3
19,2,3
20,1,3
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,1,1
27,1,3
28,2,1
29,2,3
30,2,3
31,2,3
32,1,3
33,2,1
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,1,3
43,1,3
44,1,3
45,1,3
46,2,1
47,2,3
48,1,3
49,2,1
50,2,3
51,2,3
52,2,3
53,1,3
54,2,1
55,2,3
56,1,3
57,2,1
58,2,3
59,2,3
60,2,3
61,2,3
62,2,3
63,2,3
64,1,3
65,2,3
66,1,3
67,1,1
68,1,3
69,1,3
70,1,3
71,1,3
72,1,1
73,1,1
74,1,3
75,2,3
76,1,3
77,1,3
78,1,1
79,1,1
80,1,3
81,1,1
82,2,1
83,2,3
84,2,3
85,2,3
86,1,3
87,1,3
88,1,3
89,1,3
90,2,1
91,2,3
92,2,3
93,1,3
94,2,1
95,2,3
96,2,3
97,2,3
98,2,3
99,2,3
100,2,3
101,2,3
102,2,3
103,2,3
104,2,3
105,2,3
106,1,1
107,1,1
108,1,1
109,1,3
110,2,1
111,2,3
112,2,3
113,2,3
114,1,3
115,1,3
116,2,1
117,2,3
118,2,3
119,2,3
120,2,3
121,2,3
122,2,3
123,2,3
124,2,3
125,2,3
126,2,3
127,2,3
128,2,3
129,2,3
130,1,3
131,1,3
132,1,1
133,1,3
134,1,3
135,2,1
136,2,3
137,1,3
138,2,3
139,1,3
140,2,1
141,2,3
142,2,3
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,2,3
152,2,3
153,2,3
154,2,3
155,1,3
156,1,3
157,1,3
158,2,1
159,2,3
160,2,3
161,2,3
162,2,3
163,2,3
164,2,3
165,2,3
166,2,3
167,2,3
168,2,3
169,2,3
170,2,3
171,2,3
172,2,3
173,1,1
174,1,1
175,2,3
176,1,3
177,1,3
178,2,3
179,1,3
180,1,3
181,2,1
182,2,3
183,1,1
184,1,3
185,1,3
186,2,3
187,1,3
188,2,1
189,2,3
190,2,3
191,2,3
192,1,3
193,2,3
194,1,3
195,1,1
196,1,1
197,1,1
198,1,3
199,1,3
200,2,3
201,1,3
202,1,1
203,1,3
204,0,1
205,0,1
206,1,3
207,1,1
208,1,3
209,0,1
210,0,1
211,0,1
212,1,3
213,2,3
214,1,3
215,1,1
216,1,3
217,2,1
218,2,3
219,2,3
220,2,3
221,2,3
222,2,3
223,2,3
224,2,3
225,2,3
226,2,3
227,2,3
228,2,3
229,2,3
230,2,3
231,2,3
232,2,3
233,2,3
234,2,3
235,2,3
236,2,3
237,2,3
238,2,3
239,2,3
240,2,3
241,2,3
242,2,3
243,2,3
244,2,3
245,2,3
246,2,3
247,2,3
248,2,3
249,2,3
250,2,3
251,2,3
252,2,3
253,2,3
254,2,3
255,2,3
256,2,3
257,2,3
258,2,3
259,2,3
260,2,3
261,2,3
262,2,3
263,2,3
264,2,3
265,2,3
266,2,3
267,2,3
268,2,3
269,2,3
270,2,3
271,2,3
272,2,3
273,2,3
