frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,1,3
5,1,3
6,2,1
7,2,3
8,1,3
9,1,3
10,2,1
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,1,3
21,1,3
22,1,3
23,1,3
24,1,3
25,1,3
26,1,1
27,1,1
28,1,3
29,1,3
30,1,3
31,0,1
32,1,1
33,1,3
34,1,3
35,1,1
36,1,3
37,1,3
38,1,3
39,1,1
40,1,3
41,1,3
42,1,3
43,1,3
44,1,1
45,1,3
46,1,1
47,1,3
48,1,3
49,1,3
50,2,3
51,1,3
52,1,3
53,1,1
54,1,1
55,1,3
56,1,3
57,1,3
58,1,3
59,1,3
60,1,3
61,1,3
62,1,3
63,1,3
64,1,3
65,1,1
66,0,1
67,0,1
68,1,3
69,0,1
70,0,1
71,1,1
72,1,1
73,1,1
74,1,3
75,1,1
76,2,1
77,2,3
78,1,3
79,1,3
80,2,1
81,2,3
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
