frame_idx,dynamic_label,select_flag
0,2,3
1,0,1
2,1,1
3,2,1
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,2,3
44,1,1
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,1
52,2,3
53,1,3
54,1,3
55,1,3
56,2,3
57,1,3
58,1,3
59,1,3
60,1,3
61,1,1
62,1,3
63,1,3
64,1,3
65,1,3
66,1,3
67,2,3
68,1,3
69,2,3
70,1,1
71,1,3
72,1,1
73,2,1
74,2,3
75,2,3
76,2,3
77,1,3
78,2,3
79,1,1
80,1,3
81,1,3
82,1,3
83,1,3
84,2,3
85,1,3
86,2,3
87,1,3
88,1,3
89,1,3
90,2,3
91,1,3
92,1,1
93,1,3
94,1,3
95,1,3
96,1,1
97,2,3
98,1,1
99,1,1
100,1,3
101,2,1
102,2,3
103,2,3
104,1,1
105,1,3
106,1,3
107,1,3
108,2,1
109,2,3
110,2,3
111,2,3
112,2,3
113,2,3
114,2,3
115,2,3
116,2,3
117,2,3
118,2,3
119,1,3
120,1,1
121,1,3
122,1,3
123,1,1
124,1,3
125,2,1
126,2,3
127,1,1
128,1,3
129,1,3
130,1,3
131,1,3
132,1,3
133,1,3
134,1,3
135,1,1
136,1,3
137,1,3
138,2,1
139,2,3
140,1,3
141,1,3
142,1,1
143,2,1
144,2,3
145,1,3
146,1,1
147,1,3
148,1,3
149,1,3
150,1,3
151,1,3
152,1,3
153,2,3
154,1,3
155,1,1
156,1,1
157,1,1
158,2,3
159,1,1
160,1,3
161,1,3
162,1,3
163,1,1
164,1,3
165,1,3
166,1,1
167,1,1
168,1,3
169,1,3
170,1,3
171,1,3
