frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,1,3
3,2,1
4,2,3
5,2,3
6,2,3
7,1,3
8,0,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,0,1
17,0,1
18,0,1
19,0,1
20,0,1
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,1,3
30,1,3
31,1,3
32,2,1
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,1,3
41,1,1
42,1,1
43,1,3
44,1,3
45,0,1
46,0,1
47,0,1
48,0,1
49,0,1
50,0,1
51,0,1
52,0,1
53,0,1
54,0,1
55,1,3
56,1,1
57,1,3
58,1,1
59,2,1
60,2,3
61,2,3
62,2,3
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,1,1
77,1,3
78,2,3
79,1,3
80,1,1
81,1,3
82,1,3
83,0,1
84,0,1
85,0,1
86,1,3
87,1,3
88,0,1
89,1,3
90,1,1
91,2,1
92,2,3
93,2,3
94,2,3
95,2,3
96,2,3
97,2,3
98,2,3
99,2,3
100,2,3
101,2,3
102,2,3
103,2,3
104,2,3
105,2,3
106,2,3
107,2,3
108,2,3
109,2,3
110,2,3
111,2,3
112,2,3
113,2,3
114,2,3
115,2,3
116,2,3
117,2,3
118,2,3
119,2,3
120,2,3
121,2,3
122,2,3
123,2,3
124,2,3
125,1,3
126,1,3
127,1,3
128,0,1
129,0,1
130,0,1
131,0,1
132,0,1
133,0,1
134,0,1
135,0,1
136,1,3
137,1,3
138,1,3
139,1,3
140,2,1
141,2,3
142,2,3
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,2,3
152,2,3
153,2,3
154,2,3
155,2,3
156,2,3
157,2,3
158,2,3
159,2,3
160,2,3
161,2,3
162,2,3
163,2,3
164,2,3
165,2,3
166,2,3
167,2,3
168,2,3
169,2,3
170,2,3
171,2,3
172,2,3
173,2,3
174,2,3
175,2,3
176,2,3
177,2,3
178,2,3
