frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,1,3
8,0,1
9,0,1
10,1,3
11,2,1
12,2,3
13,2,3
14,1,1
15,2,1
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,1,3
25,1,3
26,1,1
27,1,3
28,1,3
29,1,3
30,2,1
31,2,3
32,1,3
33,1,3
34,0,1
35,0,1
36,1,3
37,1,3
38,0,1
39,1,3
40,1,3
41,1,3
42,0,1
43,0,1
44,1,1
45,0,1
46,0,1
47,0,1
48,0,1
49,0,1
50,0,1
51,1,3
52,2,1
53,2,3
54,2,3
55,1,3
56,0,1
57,0,1
58,0,1
59,0,1
60,0,1
61,0,1
62,1,3
63,1,3
64,1,1
65,2,3
66,1,3
67,0,1
68,1,3
69,1,3
70,1,1
71,1,1
72,1,3
73,2,1
74,2,3
75,2,3
76,1,3
77,2,1
78,2,3
79,1,3
80,2,1
81,2,3
82,1,3
83,1,3
84,1,1
85,1,3
86,1,3
87,1,3
88,1,3
89,1,1
90,1,3
91,1,3
92,1,3
93,2,1
94,2,3
95,1,3
96,0,1
97,0,1
98,0,1
99,0,1
100,0,1
101,0,1
102,0,1
103,1,3
104,2,1
105,2,3
106,2,3
107,2,3
108,2,3
109,2,3
110,2,3
111,2,3
112,2,3
113,2,3
114,2,3
115,1,3
116,0,1
117,1,1
118,1,3
119,1,1
120,1,3
121,1,3
122,1,3
123,1,3
124,1,1
125,1,3
126,1,1
127,1,1
128,1,3
129,1,3
130,2,1
131,2,3
132,2,3
133,2,3
134,2,3
135,2,3
136,2,3
137,2,3
138,2,3
139,2,3
140,2,3
141,1,1
142,1,1
143,1,3
144,1,3
145,1,1
146,1,1
147,1,1
148,1,3
149,2,1
150,2,3
151,1,3
152,0,1
153,0,1
154,1,3
155,1,3
156,1,3
157,1,3
158,0,1
159,0,1
160,1,3
161,2,1
162,2,3
163,2,3
164,1,3
165,1,3
166,1,1
167,1,3
168,1,3
169,1,3
170,1,3
171,1,3
172,1,1
173,1,3
174,2,3
