frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,0,1
3,0,1
4,1,3
5,1,3
6,0,1
7,0,1
8,0,1
9,1,3
10,0,1
11,0,1
12,1,3
13,2,1
14,2,3
15,2,3
16,1,3
17,2,3
18,0,1
19,0,1
20,0,1
21,1,1
22,1,3
23,1,3
24,0,1
25,1,3
26,2,1
27,2,3
28,1,3
29,1,1
30,0,1
31,0,1
32,0,1
33,0,1
34,1,3
35,1,1
36,0,1
37,0,1
38,0,1
39,0,1
40,0,1
41,0,1
42,0,1
43,0,1
44,0,1
45,0,1
46,0,1
47,0,1
48,0,1
49,0,1
50,1,1
51,1,3
52,1,1
53,1,3
54,1,3
55,1,3
56,1,1
57,1,3
58,1,1
59,0,1
60,0,1
61,0,1
62,0,1
63,1,3
64,2,1
65,2,3
66,1,3
67,1,1
68,0,1
69,0,1
70,1,3
71,1,3
72,1,3
73,1,3
74,0,1
75,0,1
76,0,1
77,0,1
78,0,1
79,0,1
80,0,1
81,0,1
82,0,1
83,0,1
84,1,3
85,1,3
86,1,3
87,0,1
88,0,1
89,0,1
90,1,3
91,1,3
92,1,1
93,1,3
94,2,3
