frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,1,3
5,2,1
6,2,3
7,2,3
8,1,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,1
16,0,1
17,0,1
18,0,1
19,0,1
20,0,1
21,0,1
22,0,1
23,1,3
24,0,1
25,0,1
26,0,1
27,0,1
28,0,1
29,0,1
30,1,1
31,1,3
32,0,1
33,0,1
34,0,1
35,0,1
36,1,1
37,0,1
38,1,3
39,1,3
40,1,3
41,1,1
42,1,3
43,1,3
44,1,3
45,1,1
46,1,3
47,1,3
48,0,1
49,0,1
50,1,3
51,1,3
52,1,3
53,0,1
54,0,1
55,1,3
56,1,3
57,2,1
58,2,3
59,2,3
60,2,3
61,2,3
62,2,3
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
