frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,2,1
3,2,3
4,2,3
5,2,3
6,1,3
7,1,3
8,1,3
9,1,3
10,1,3
11,1,3
12,1,3
13,0,1
14,0,1
15,0,1
16,0,1
17,0,1
18,0,1
19,1,3
20,1,1
21,0,1
22,0,1
23,0,1
24,0,1
25,0,1
26,1,1
27,1,3
28,0,1
29,0,1
30,0,1
31,0,1
32,0,1
33,0,1
34,0,1
35,0,1
36,0,1
37,0,1
38,0,1
39,0,1
40,0,1
41,0,1
42,0,1
43,1,3
44,1,1
45,1,3
46,1,1
47,1,1
48,1,3
49,1,3
50,1,3
51,1,3
52,1,3
53,2,1
54,2,3
55,1,1
56,1,3
57,2,1
58,2,3
59,2,3
60,2,3
61,2,3
62,1,3
63,1,3
64,1,1
65,2,3
66,0,1
67,0,1
68,0,1
69,0,1
70,2,1
71,2,3
72,2,3
73,1,3
74,1,3
75,1,3
76,1,3
77,1,3
78,2,1
79,2,3
80,2,3
81,2,3
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
