frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,1,3
4,1,3
5,0,1
6,1,3
7,1,3
8,2,1
9,2,3
10,1,3
11,1,3
12,1,1
13,1,3
14,1,1
15,1,3
16,1,3
17,1,1
18,1,1
19,1,3
20,1,3
21,2,3
22,0,1
23,0,1
24,1,3
25,1,3
26,1,3
27,1,3
28,1,1
29,0,1
30,1,3
31,1,3
32,1,3
33,2,1
34,2,3
35,2,3
36,2,3
37,2,3
38,1,1
39,1,3
40,1,3
41,0,1
42,0,1
43,2,1
44,2,3
45,2,3
46,1,1
47,1,1
48,1,3
49,1,3
50,1,3
51,2,1
52,2,3
53,1,3
54,1,1
55,1,3
56,1,3
57,1,1
58,1,3
59,1,3
60,1,3
61,1,3
62,1,3
63,1,1
64,1,3
65,1,3
66,1,3
67,1,3
68,1,3
69,1,3
70,1,3
71,1,1
72,1,3
73,1,1
74,1,1
75,1,3
76,1,3
77,1,3
78,2,1
79,2,3
