frame_idx,dynamic_label,select_flag
0,1,1
1,0,1
2,1,3
3,1,3
4,1,3
5,0,1
6,0,1
7,1,3
8,0,1
9,1,1
10,0,1
11,1,1
12,1,3
13,0,1
14,1,3
15,0,1
16,1,3
17,0,1
18,1,3
19,0,1
20,1,3
21,1,1
22,1,3
23,1,3
24,1,1
25,0,1
26,0,1
27,1,3
28,1,3
29,1,1
30,0,1
31,0,1
32,1,3
33,1,3
34,0,1
35,0,1
36,1,3
37,1,1
38,0,1
39,0,1
40,1,3
41,1,3
42,1,3
43,0,1
44,0,1
45,0,1
46,1,3
47,0,1
48,0,1
49,0,1
50,0,1
51,0,1
52,0,1
53,0,1
54,0,1
55,0,1
56,0,1
57,0,1
58,1,3
59,2,1
60,2,3
61,1,3
62,2,1
63,2,3
64,2,3
65,2,3
66,2,3
67,1,3
68,2,3
69,1,1
70,2,1
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,2,3
77,2,3
78,2,3
79,2,3
80,2,3
81,2,3
82,2,3
83,1,1
84,1,1
85,2,1
86,2,3
87,1,3
88,0,1
89,1,3
90,2,1
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
96,1,3
97,1,3
98,1,3
99,2,1
100,2,3
101,0,1
102,1,3
103,0,1
104,1,3
105,2,1
106,2,3
107,2,3
108,2,3
109,2,3
110,2,3
111,2,3
112,2,3
113,2,3
114,2,3
115,2,3
116,2,3
117,2,3
118,2,3
119,2,3
120,2,3
121,1,3
122,1,3
123,1,3
124,1,1
125,2,1
126,2,3
127,2,3
128,2,3
129,2,3
130,2,3
131,2,3
132,2,3
133,2,3
134,2,3
135,2,3
136,1,3
137,2,1
138,2,3
139,2,3
140,1,3
141,1,1
142,2,1
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,0,1
152,0,1
153,1,3
154,2,3
155,1,1
156,0,1
157,2,1
158,2,3
159,2,3
160,2,3
161,2,3
162,1,3
163,1,1
164,2,1
165,2,3
166,2,3
167,1,3
168,2,1
169,2,3
170,1,1
171,1,3
172,2,3
173,1,3
174,1,3
175,1,3
176,1,1
177,2,1
178,2,3
179,2,3
180,2,3
181,2,3
182,2,3
183,2,3
184,2,3
185,2,3
186,1,3
187,2,3
188,1,3
189,1,3
190,1,3
191,1,1
192,2,1
193,2,3
194,2,3
195,1,1
196,1,3
197,2,1
198,2,3
199,1,1
200,1,3
201,2,1
202,2,3
203,2,3
204,2,3
205,1,3
206,1,3
207,1,3
208,1,3
209,0,1
210,1,3
211,2,3
212,1,3
213,2,1
214,2,3
215,2,3
216,1,1
217,2,1
218,2,3
219,1,3
220,2,1
221,2,3
222,2,3
223,2,3
