frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,1,1
4,1,3
5,1,3
6,1,3
7,2,1
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,1,1
16,1,3
17,0,1
18,1,3
19,1,3
20,1,3
21,2,1
22,2,3
23,2,3
24,2,3
25,2,3
26,0,1
27,1,1
28,1,1
29,1,3
30,0,1
31,1,3
32,2,1
33,2,3
34,2,3
35,1,3
36,1,3
37,1,1
38,0,1
39,1,3
40,2,1
41,2,3
42,2,3
43,2,3
44,1,1
45,1,3
46,2,1
47,2,3
48,1,3
49,1,1
50,2,1
51,2,3
52,2,3
53,2,3
54,2,3
55,0,1
56,0,1
57,1,3
58,1,3
59,1,1
60,1,3
61,1,3
62,1,3
63,2,3
64,1,3
65,1,3
66,1,3
67,1,3
68,1,1
69,2,3
70,1,3
71,1,3
72,1,1
73,2,1
74,2,3
75,2,3
76,1,3
77,1,3
78,1,3
79,1,3
80,1,3
81,2,1
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,1,1
91,0,1
92,1,3
93,1,3
94,1,3
95,2,1
96,2,3
97,2,3
98,2,3
99,2,3
100,2,3
101,2,3
102,2,3
103,2,3
104,2,3
105,2,3
106,2,3
107,1,3
108,1,3
109,1,3
110,1,3
111,0,1
112,0,1
113,1,1
114,1,3
115,1,3
116,1,3
117,2,1
118,2,3
119,2,3
120,2,3
121,2,3
122,2,3
123,2,3
124,1,3
125,2,1
126,2,3
127,1,1
128,1,3
129,1,3
130,1,1
131,0,1
132,0,1
133,0,1
134,1,3
135,1,3
136,2,1
137,2,3
138,1,1
139,1,3
140,1,3
141,1,3
142,1,3
143,1,1
144,1,3
145,1,1
146,1,3
147,1,3
148,2,1
149,2,3
150,2,3
151,2,3
152,1,3
153,1,3
154,1,1
155,1,3
156,1,1
157,1,3
158,1,3
159,1,3
160,1,1
161,1,3
162,2,1
163,2,3
164,2,3
165,2,3
166,2,3
167,2,3
168,2,3
169,2,3
170,0,1
171,1,3
172,1,1
173,0,1
174,0,1
175,0,1
176,1,3
177,1,3
178,1,3
179,1,3
180,1,3
181,2,1
182,2,3
183,2,3
184,2,3
185,2,3
186,2,3
187,2,3
188,1,3
189,1,3
190,1,3
191,1,3
192,1,3
193,1,3
194,1,3
195,1,3
196,2,1
197,2,3
198,1,3
199,2,1
200,2,3
201,2,3
202,1,3
203,1,3
204,1,1
205,1,1
206,1,3
207,1,3
208,1,1
209,2,1
210,2,3
211,2,3
212,2,3
213,2,3
214,2,3
215,2,3
216,2,3
217,2,3
218,1,3
219,2,1
220,2,3
221,2,3
222,2,3
223,2,3
224,2,3
225,2,3
226,1,3
227,0,1
228,0,1
229,0,1
230,1,3
231,1,3
232,1,3
233,1,3
234,1,1
235,1,1
236,1,3
237,2,1
238,2,3
239,0,1
240,0,1
241,1,1
242,2,1
243,2,3
244,2,3
245,1,1
246,1,3
247,0,1
248,1,3
249,1,3
250,2,1
251,2,3
252,2,3
253,1,3
254,1,3
255,1,1
256,1,3
257,0,1
258,1,3
259,1,3
260,1,3
261,1,1
262,1,1
263,1,3
264,0,1
265,0,1
266,0,1
267,0,1
268,1,3
269,1,3
270,1,3
271,1,3
272,1,1
273,2,3
274,1,3
275,1,3
276,1,3
277,1,3
278,1,3
279,1,3
280,2,1
281,2,3
282,2,3
283,2,3
284,2,3
285,2,3
286,2,3
287,2,3
288,2,3
289,2,3
290,2,3
291,2,3
292,2,3
293,2,3
294,2,3
295,2,3
296,2,3
297,2,3
298,2,3
299,2,3
300,2,3
301,2,3
302,1,3
303,1,3
304,1,3
305,1,1
306,1,3
307,1,3
308,2,3
