frame_idx,dynamic_label,select_flag
0,1,1
1,1,1
2,1,3
3,1,3
4,1,3
5,1,1
6,1,3
7,1,1
8,1,3
9,1,3
10,1,3
11,1,3
12,2,1
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,1,3
19,2,1
20,2,3
21,2,3
22,1,3
23,1,3
24,1,3
25,1,3
26,1,1
27,1,3
28,1,3
29,2,1
30,2,3
31,2,3
32,0,1
33,2,1
34,2,3
35,2,3
36,1,3
37,1,3
38,2,1
39,2,3
40,1,1
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,2,1
47,2,3
48,2,3
49,2,3
50,1,1
51,2,1
52,2,3
53,1,1
54,1,1
55,1,3
56,0,1
57,1,3
58,1,3
59,1,3
60,1,3
61,1,3
62,2,1
63,2,3
64,2,3
65,1,1
66,1,3
67,1,3
68,1,3
69,1,3
70,1,3
71,1,3
72,1,3
73,1,1
74,0,1
75,1,3
76,0,1
77,0,1
78,1,3
79,0,1
80,1,3
81,0,1
82,1,1
83,2,3
