frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,1,3
20,1,3
21,1,3
22,1,3
23,1,1
24,2,1
25,2,3
26,1,3
27,1,3
28,1,3
29,2,3
30,1,3
31,1,3
32,1,3
33,0,1
34,0,1
35,0,1
36,0,1
37,0,1
38,0,1
39,1,1
40,1,3
41,1,1
42,1,3
43,0,1
44,1,3
45,1,3
46,1,3
47,1,3
48,0,1
49,1,3
50,1,3
51,1,3
52,1,3
53,1,3
54,2,1
55,2,3
56,2,3
57,1,3
58,1,3
59,0,1
60,1,3
61,1,3
62,2,3
63,1,3
64,1,3
65,1,3
66,1,3
67,1,3
68,1,3
69,2,1
70,2,3
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,2,3
77,2,3
78,2,3
79,2,3
80,1,1
81,0,1
82,0,1
83,1,3
84,1,3
85,1,3
86,1,3
87,1,1
88,1,3
89,1,3
90,1,3
91,1,3
92,0,1
93,0,1
94,0,1
95,1,1
96,1,1
97,1,3
98,1,3
99,2,3
100,1,1
101,1,3
102,1,3
103,1,1
104,2,1
105,2,3
106,2,3
107,2,3
108,2,3
109,2,3
110,2,3
111,2,3
112,2,3
113,1,1
114,2,1
115,2,3
116,2,3
117,2,3
118,2,3
119,1,3
120,1,3
121,1,1
122,0,1
123,1,3
124,2,3
125,1,3
126,2,1
127,2,3
128,2,3
129,2,3
130,2,3
131,2,3
132,2,3
133,1,1
134,1,3
135,2,1
136,2,3
137,1,3
138,1,3
139,2,1
140,2,3
141,2,3
142,2,3
143,2,3
144,2,3
145,1,1
146,2,1
147,2,3
148,2,3
149,1,3
150,1,3
151,2,1
152,2,3
153,1,1
154,1,3
155,1,3
156,1,1
157,1,3
158,0,1
159,1,1
160,1,3
161,1,3
162,1,3
163,1,3
164,0,1
165,1,3
166,1,3
167,1,3
168,1,1
169,2,1
170,2,3
171,2,3
172,2,3
173,2,3
174,2,3
175,2,3
176,2,3
177,1,3
178,1,3
179,1,1
180,1,1
181,1,3
182,2,3
183,1,3
184,1,3
185,1,3
186,1,3
187,1,3
188,1,3
189,2,1
190,2,3
191,2,3
192,1,1
193,1,1
194,1,1
195,1,1
196,1,3
197,1,3
198,2,1
199,2,3
200,2,3
201,2,3
202,2,3
203,2,3
204,2,3
205,2,3
206,2,3
207,2,3
208,2,3
209,2,3
210,2,3
211,2,3
212,1,3
213,1,3
214,1,1
215,2,1
216,2,3
217,1,3
218,1,3
219,1,1
220,1,1
221,1,1
222,1,3
223,1,3
224,1,3
225,1,3
226,1,3
227,1,3
228,1,3
229,1,3
230,1,3
231,2,1
232,2,3
233,2,3
234,2,3
235,1,1
236,1,3
237,2,1
238,2,3
239,2,3
240,2,3
241,2,3
242,1,1
243,1,3
244,1,3
245,1,3
246,1,3
247,2,3
248,1,3
249,2,1
250,2,3
251,1,3
252,1,3
253,1,3
254,1,3
255,1,3
256,0,1
257,1,3
258,1,3
259,1,1
260,1,3
261,0,1
262,0,1
263,1,1
264,1,3
265,2,1
266,2,3
267,1,3
268,1,1
269,1,3
270,1,3
271,1,3
272,1,3
273,1,3
274,1,3
275,1,3
276,0,1
277,1,3
278,1,3
279,0,1
280,0,1
281,1,1
282,2,1
283,2,3
284,1,3
285,1,3
286,2,1
287,2,3
288,2,3
289,2,3
290,2,3
291,2,3
292,1,3
293,1,3
294,2,1
295,2,3
296,1,1
297,1,3
298,1,1
299,1,3
300,1,3
301,2,1
302,2,3
303,2,3
304,2,3
305,2,3
306,1,1
307,1,1
308,1,1
