frame_idx,dynamic_label,select_flag
0,0,1
1,0,1
2,0,1
3,0,1
4,0,1
5,0,1
6,0,1
7,1,3
8,1,3
9,1,3
10,1,3
11,1,3
12,1,3
13,2,1
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,1,1
26,1,3
27,1,1
28,1,3
29,1,1
30,1,3
31,1,3
32,2,1
33,2,3
34,2,3
35,2,3
36,2,3
37,1,3
38,1,1
39,0,1
40,0,1
41,1,3
42,1,1
43,1,3
44,1,3
45,2,3
46,1,3
47,2,1
48,2,3
49,2,3
50,2,3
51,2,3
52,2,3
53,2,3
54,1,1
55,0,1
56,0,1
57,1,3
58,1,3
59,1,3
60,2,3
61,1,3
62,1,3
63,1,3
64,1,1
65,1,3
66,1,1
67,2,3
