frame_idx,dynamic_label,select_flag
0,0,1
1,0,1
2,0,1
3,0,1
4,0,1
5,1,3
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,1,1
12,1,3
13,2,3
14,1,3
15,1,3
16,1,3
17,0,1
18,0,1
19,1,1
20,1,1
21,1,3
22,1,1
23,1,1
24,1,3
25,1,3
26,1,1
27,0,1
28,0,1
29,0,1
30,0,1
31,0,1
32,0,1
33,0,1
34,0,1
35,0,1
36,0,1
37,0,1
38,1,3
39,1,1
40,0,1
41,1,3
42,1,3
43,1,3
44,1,1
45,1,3
46,1,3
47,1,3
48,1,1
49,1,3
50,1,3
51,0,1
52,0,1
53,0,1
54,0,1
55,0,1
56,0,1
57,0,1
58,0,1
59,0,1
60,1,3
61,1,3
62,1,3
63,1,3
64,1,1
65,0,1
66,1,3
67,1,1
68,0,1
69,1,3
70,1,3
71,1,3
72,2,3
73,1,3
74,1,3
75,2,1
76,2,3
77,1,3
78,1,3
79,2,3
80,1,3
81,1,3
82,1,1
83,0,1
84,0,1
85,0,1
86,1,3
87,1,3
88,0,1
89,1,1
90,1,3
91,1,3
92,1,3
93,1,1
94,1,3
95,1,1
96,1,3
97,1,3
98,1,3
99,1,3
100,1,3
101,1,3
102,1,3
103,1,3
104,2,3
105,1,3
106,1,3
107,1,3
108,0,1
109,0,1
110,0,1
111,1,1
112,1,3
113,1,3
114,1,3
115,2,3
116,1,3
117,1,3
118,0,1
119,0,1
120,1,3
121,1,3
122,1,1
123,0,1
124,1,3
125,1,3
126,0,1
127,0,1
128,0,1
129,0,1
130,1,1
131,0,1
132,1,3
133,1,3
134,1,3
135,0,1
136,0,1
137,0,1
138,0,1
139,1,1
140,1,3
141,0,1
142,0,1
143,0,1
144,1,3
145,0,1
146,0,1
147,1,3
148,1,1
149,1,3
150,1,3
151,2,3
152,1,3
153,1,3
154,2,1
155,2,3
156,2,3
157,2,3
158,2,3
159,1,1
160,1,3
161,1,3
162,1,1
163,1,3
164,0,1
165,0,1
166,0,1
167,1,3
168,1,1
169,1,3
170,1,1
171,1,3
172,2,1
173,2,3
174,2,3
175,0,1
176,0,1
177,0,1
178,0,1
179,0,1
180,1,3
181,1,1
182,1,3
183,2,1
184,2,3
185,2,3
186,2,3
187,1,3
188,2,3
189,1,3
190,1,3
191,1,3
192,1,1
193,0,1
194,0,1
195,0,1
196,0,1
197,0,1
198,0,1
199,0,1
200,0,1
201,0,1
202,1,1
203,1,3
204,1,3
205,0,1
206,0,1
207,0,1
208,0,1
209,0,1
210,0,1
211,0,1
212,1,3
213,1,3
214,1,1
215,1,3
216,1,1
217,0,1
218,0,1
219,1,3
220,1,3
221,0,1
222,0,1
223,0,1
224,0,1
225,0,1
226,0,1
227,0,1
228,0,1
229,1,3
230,1,3
231,1,3
232,0,1
233,1,3
234,1,3
235,1,3
236,1,3
237,1,3
238,1,3
239,1,3
240,1,3
241,1,3
242,1,3
243,0,1
244,0,1
245,0,1
246,1,3
247,1,3
248,1,3
249,1,3
250,1,1
251,1,1
252,1,3
253,1,1
254,1,1
255,1,3
256,1,3
257,1,1
258,1,1
259,1,1
260,1,3
261,1,3
262,1,1
263,1,1
264,1,3
265,0,1
266,0,1
267,0,1
268,0,1
269,1,3
270,0,1
271,0,1
272,0,1
273,0,1
274,0,1
275,0,1
276,0,1
277,1,3
278,1,3
279,1,3
280,0,1
281,1,3
282,0,1
283,0,1
284,0,1
285,1,3
286,1,3
287,1,3
288,1,3
289,1,3
290,1,1
291,1,1
292,1,1
293,2,1
294,2,3
295,1,3
296,2,1
297,2,3
298,2,3
299,2,3
300,2,3
301,1,1
302,1,3
303,1,1
304,1,3
305,1,3
306,0,1
307,1,3
308,1,3
309,1,3
310,0,1
311,1,1
312,1,3
313,1,3
314,2,1
315,2,3
316,1,3
317,1,3
318,2,3
319,1,1
320,1,3
321,2,3
322,1,3
323,1,3
324,1,3
325,1,3
326,1,3
327,1,3
328,1,3
329,1,3
330,1,3
331,2,1
332,2,3
333,2,3
334,2,3
335,2,3
336,2,3
337,2,3
338,1,3
339,1,1
340,0,1
341,0,1
342,0,1
343,0,1
344,0,1
345,0,1
346,0,1
347,0,1
348,0,1
349,1,1
350,1,3
351,1,3
352,1,3
353,1,3
354,1,3
355,1,1
356,0,1
357,0,1
358,1,1
359,1,3
360,1,3
361,1,3
362,1,3
363,1,3
364,2,3
365,1,3
366,1,1
367,2,1
368,2,3
369,2,3
370,1,1
371,1,1
372,1,3
373,1,3
374,1,3
375,0,1
376,1,3
377,0,1
378,1,3
379,1,3
380,1,3
381,1,3
382,0,1
383,0,1
384,0,1
385,0,1
386,0,1
387,0,1
388,1,3
389,1,3
390,1,3
391,1,3
392,1,3
393,1,3
394,1,3
395,1,1
396,1,1
397,1,3
398,2,1
399,2,3
400,1,3
401,1,3
402,2,1
403,2,3
404,1,3
405,0,1
406,0,1
407,0,1
408,0,1
409,1,3
410,1,1
411,1,3
412,1,3
413,1,3
414,1,3
415,1,1
