frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,1,3
13,2,1
14,2,3
15,2,3
16,2,3
17,1,3
18,1,3
19,1,3
20,2,3
21,1,3
22,1,3
23,1,3
24,1,3
25,2,1
26,2,3
27,1,3
28,2,1
29,2,3
30,1,1
31,1,3
32,1,3
33,2,1
34,2,3
35,1,3
36,2,1
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,1,3
43,2,1
44,2,3
45,2,3
46,2,3
47,2,3
48,2,3
49,2,3
50,2,3
51,2,3
52,2,3
53,2,3
54,2,3
55,2,3
56,2,3
57,2,3
58,2,3
59,2,3
60,2,3
61,1,3
62,1,3
63,1,3
64,1,1
65,1,3
66,1,3
67,1,1
68,1,3
69,2,3
70,1,3
71,1,3
72,1,3
73,1,3
74,1,3
75,2,3
76,1,3
77,1,1
78,1,3
79,1,1
80,0,1
81,0,1
82,0,1
83,1,3
84,1,3
85,1,3
86,2,1
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
96,2,3
97,2,3
98,2,3
99,2,3
100,1,3
101,2,3
102,1,1
103,1,1
104,1,3
105,1,3
106,2,1
107,2,3
108,1,3
109,1,3
110,2,1
111,2,3
112,2,3
113,2,3
114,1,3
115,1,3
116,1,3
117,1,1
118,1,3
119,1,3
120,1,3
121,1,3
122,1,3
123,1,3
124,1,1
125,2,1
126,2,3
127,2,3
128,2,3
129,2,3
130,2,3
131,2,3
132,2,3
133,2,3
134,2,3
135,2,3
136,2,3
137,2,3
138,2,3
139,2,3
140,2,3
141,2,3
142,2,3
143,2,3
144,1,3
145,1,1
146,1,3
147,1,1
148,1,3
149,2,3
150,1,3
151,1,3
152,1,3
153,1,1
154,1,1
155,1,1
156,1,3
157,1,3
158,1,3
159,1,1
160,1,1
161,2,3
162,1,1
163,1,3
164,1,1
165,1,1
166,1,1
167,2,3
168,1,1
169,1,3
170,2,1
171,2,3
172,2,3
173,1,3
174,1,3
175,1,3
176,2,1
177,2,3
178,2,3
179,2,3
180,2,3
181,2,3
182,2,3
183,2,3
184,2,3
185,2,3
186,2,3
187,2,3
188,1,3
189,2,3
190,1,3
191,1,3
192,1,3
193,2,1
194,2,3
195,1,1
196,1,3
197,1,3
198,1,3
199,1,1
200,1,3
201,1,3
202,0,1
203,0,1
204,1,3
205,1,3
206,1,3
207,1,3
208,1,3
209,1,3
210,1,3
211,1,3
212,1,3
213,2,3
214,1,3
215,1,3
216,2,3
217,1,3
218,1,3
219,1,3
220,2,1
221,2,3
222,1,3
223,2,1
224,2,3
225,1,3
226,0,1
227,1,1
228,1,1
229,1,3
230,1,1
231,2,3
232,1,1
233,1,3
234,1,3
235,2,1
236,2,3
237,1,1
238,0,1
