frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,1,3
33,0,1
34,0,1
35,0,1
36,0,1
37,0,1
38,0,1
39,0,1
40,1,1
41,1,3
42,1,3
43,0,1
44,0,1
45,0,1
46,0,1
47,0,1
48,0,1
49,1,3
50,1,3
51,2,3
52,1,3
53,1,1
54,1,3
55,1,3
56,1,3
57,0,1
58,1,3
59,0,1
60,1,3
61,1,1
62,1,3
63,1,3
64,1,1
65,0,1
66,0,1
67,0,1
68,1,3
69,0,1
70,1,3
71,1,3
72,0,1
73,0,1
74,1,1
75,1,3
76,0,1
77,0,1
78,0,1
79,0,1
80,0,1
81,0,1
82,0,1
83,0,1
84,0,1
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,0,1
91,0,1
92,0,1
93,0,1
94,0,1
95,0,1
96,0,1
97,0,1
98,0,1
99,0,1
100,1,1
101,0,1
102,0,1
103,0,1
104,0,1
105,0,1
106,0,1
107,0,1
108,2,3
