frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,1,1
10,1,1
11,1,3
12,1,3
13,2,1
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,1,3
26,1,3
27,1,3
28,1,3
29,1,1
30,1,3
31,2,1
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,2,3
42,2,3
43,1,3
44,1,3
45,1,3
46,1,1
47,1,3
48,1,3
49,1,3
50,1,3
51,2,1
52,2,3
53,2,3
54,2,3
55,2,3
56,2,3
57,2,3
58,2,3
59,2,3
60,2,3
61,2,3
62,2,3
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,1,3
71,1,1
72,1,3
73,1,1
74,1,3
75,1,1
76,1,3
77,1,3
78,1,3
79,1,3
80,1,1
81,1,3
82,1,1
83,1,3
84,1,3
85,1,3
86,1,1
87,2,1
88,2,3
89,1,3
90,2,1
91,2,3
92,1,1
93,1,3
94,1,3
95,1,3
96,1,1
97,1,3
98,2,3
99,1,3
100,1,3
101,1,3
102,2,1
103,2,3
104,1,1
105,1,3
106,2,1
107,2,3
108,1,3
109,0,1
110,2,1
111,2,3
112,2,3
113,2,3
114,2,3
115,2,3
116,2,3
117,1,1
118,1,3
119,1,3
120,1,3
121,1,3
122,1,3
123,1,3
124,1,3
125,1,3
126,1,3
127,1,1
128,1,3
129,1,3
130,1,1
131,1,1
132,1,3
133,1,1
134,1,3
135,1,1
136,1,3
137,1,3
138,1,1
139,0,1
140,1,3
141,1,3
142,0,1
143,0,1
144,0,1
145,0,1
146,1,3
147,1,3
148,1,3
149,1,3
150,1,3
151,1,3
152,1,3
153,0,1
154,0,1
155,1,3
156,1,3
157,1,3
158,1,3
159,1,3
160,1,3
161,1,3
162,1,3
163,1,1
164,1,3
165,1,3
166,1,3
167,1,3
168,1,1
169,1,3
170,1,3
171,1,3
172,1,1
173,1,3
174,1,3
175,1,1
176,0,1
177,0,1
178,1,1
179,1,3
180,0,1
181,0,1
182,0,1
183,1,3
184,0,1
185,1,1
186,0,1
187,0,1
188,1,3
189,0,1
190,0,1
191,0,1
192,1,1
193,0,1
194,1,1
195,0,1
196,0,1
197,1,3
198,1,3
199,0,1
200,1,3
201,0,1
202,0,1
203,0,1
204,1,3
205,1,3
206,1,3
