frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,1,1
9,1,3
10,1,1
11,1,3
12,1,1
13,1,3
14,1,3
15,2,3
16,0,1
17,0,1
18,2,1
19,2,3
20,2,3
21,1,3
22,0,1
23,1,3
24,0,1
25,0,1
26,1,3
27,1,3
28,0,1
29,0,1
30,1,3
31,0,1
32,0,1
33,1,1
34,0,1
35,0,1
36,1,3
37,0,1
38,0,1
39,0,1
40,1,3
41,1,3
42,0,1
43,1,1
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,1
51,1,3
52,1,3
53,1,3
54,1,1
55,1,3
56,1,3
57,1,3
58,1,3
59,1,3
60,1,1
61,1,3
62,1,1
63,2,1
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
