frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,2,3
3,1,3
4,1,1
5,1,3
6,1,3
7,1,3
8,1,3
9,1,1
10,1,1
11,1,1
12,1,3
13,1,3
14,1,1
15,1,3
16,1,3
17,1,3
18,1,3
19,1,1
20,1,3
21,1,1
22,1,3
23,1,3
24,1,1
25,1,3
26,1,1
27,1,1
28,1,3
29,2,3
30,1,3
31,2,1
32,2,3
33,2,3
34,1,1
35,2,1
36,2,3
37,1,1
38,1,3
39,1,3
40,1,3
41,2,3
42,1,3
43,2,1
44,2,3
45,2,3
46,2,3
47,2,3
48,1,3
49,1,3
50,1,3
51,1,1
52,1,1
53,1,3
54,2,1
55,2,3
56,2,3
57,2,3
58,2,3
59,2,3
60,1,3
61,1,3
62,0,1
63,0,1
64,1,3
65,1,3
66,1,1
67,0,1
68,0,1
69,0,1
70,1,3
71,1,1
72,1,3
73,2,1
74,2,3
75,1,3
76,1,3
77,2,1
78,2,3
79,2,3
80,2,3
81,1,3
82,1,3
83,1,3
84,0,1
85,0,1
86,0,1
87,0,1
88,0,1
89,0,1
90,1,1
91,0,1
92,0,1
93,0,1
94,0,1
95,0,1
96,0,1
97,0,1
98,0,1
99,0,1
100,0,1
101,1,3
102,1,3
103,1,1
104,2,3
105,1,3
106,1,3
107,1,3
108,1,3
109,2,1
110,2,3
111,1,3
112,1,3
113,2,1
114,2,3
115,2,3
116,2,3
117,1,3
118,1,1
119,1,3
120,1,1
121,1,3
122,1,3
123,1,3
124,1,3
125,1,3
126,1,3
127,1,3
128,1,3
129,1,3
130,1,3
131,1,3
132,1,3
133,1,1
134,1,3
135,1,3
136,1,1
137,1,3
138,1,3
139,1,3
140,1,3
141,1,3
142,1,1
143,1,3
144,1,3
145,1,1
146,1,3
147,1,3
148,1,1
149,1,1
150,1,3
151,1,3
152,1,1
153,1,3
154,1,1
155,1,3
156,1,3
157,1,3
158,1,3
159,1,3
160,1,3
161,1,3
162,0,1
163,0,1
164,0,1
165,0,1
166,0,1
167,0,1
168,0,1
169,0,1
170,0,1
171,0,1
172,1,3
173,1,3
174,1,1
175,1,3
176,2,1
177,2,3
178,2,3
179,1,3
180,1,1
181,1,3
182,1,3
183,1,3
184,1,3
185,1,3
186,1,3
187,1,3
188,1,3
189,1,3
190,1,3
191,1,3
192,1,1
193,1,1
194,1,3
195,1,3
196,1,3
197,1,3
198,1,3
199,1,1
200,1,3
201,2,3
202,1,3
203,2,3
