frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,2,3
6,0,1
7,1,3
8,1,3
9,1,1
10,1,3
11,1,3
12,1,1
13,1,1
14,1,1
15,1,3
16,1,1
17,1,1
18,1,3
19,1,3
20,1,3
21,1,3
22,1,3
23,1,3
24,1,3
25,1,1
26,1,3
27,1,3
28,1,1
29,1,3
30,1,3
31,1,3
32,1,1
33,1,3
34,1,1
35,1,3
36,1,3
37,1,3
38,1,3
39,2,3
40,1,3
41,1,1
42,1,3
43,1,3
44,1,3
45,1,3
46,1,1
47,1,1
48,1,3
49,1,3
50,1,3
51,1,3
52,1,1
53,1,3
54,1,3
55,0,1
56,1,3
57,1,3
58,2,1
59,2,3
60,1,3
61,1,1
62,2,1
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,2,3
73,2,3
74,2,3
75,2,3
76,2,3
77,2,3
78,2,3
79,2,3
80,2,3
81,2,3
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
96,2,3
97,2,3
98,2,3
99,1,3
100,1,3
101,1,1
102,1,1
103,1,3
104,1,3
105,1,3
106,1,3
107,2,1
108,2,3
109,1,3
110,2,1
111,2,3
112,1,1
113,1,3
114,1,3
115,1,3
116,1,3
117,2,1
118,2,3
119,2,3
120,2,3
121,1,3
122,1,3
123,1,3
124,2,3
125,1,3
126,0,1
127,1,1
128,1,3
129,2,3
130,1,3
131,1,3
132,0,1
133,0,1
134,2,3
135,1,3
136,1,1
137,1,3
138,1,3
139,1,3
140,0,1
141,2,1
142,2,3
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,2,3
149,2,3
150,2,3
151,2,3
152,1,3
153,1,3
154,1,3
