frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,1,3
5,1,1
6,2,1
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,1,3
15,1,3
16,1,3
17,1,3
18,1,3
19,1,3
20,0,1
21,0,1
22,0,1
23,0,1
24,0,1
25,1,1
26,1,1
27,1,1
28,0,1
29,0,1
30,1,3
31,1,3
32,2,1
33,2,3
34,2,3
35,2,3
36,1,3
37,1,3
38,1,3
39,1,1
40,1,3
41,1,3
42,1,1
43,1,1
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,2,3
50,1,3
51,1,3
52,1,3
53,1,1
54,1,1
55,1,3
56,1,3
57,1,3
58,1,3
59,1,3
60,1,3
61,1,3
62,1,3
63,1,1
64,1,3
65,1,3
66,1,1
67,1,3
68,1,3
69,1,3
70,1,3
71,1,1
72,1,3
73,1,3
74,2,3
75,1,1
76,1,3
77,1,3
78,1,3
79,1,3
80,1,1
81,1,1
82,1,1
83,1,3
84,2,1
85,2,3
86,2,3
87,1,3
88,1,3
89,2,1
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,1,3
96,1,1
97,2,1
98,2,3
99,2,3
100,1,3
101,1,1
102,1,3
103,1,3
104,1,3
105,1,3
106,1,3
