frame_idx,dynamic_label,select_flag
0,1,1
1,2,1
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,1,3
37,1,1
38,1,3
39,1,3
40,1,3
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,1
50,1,3
51,1,3
52,1,1
53,1,3
54,1,3
55,2,1
56,2,3
57,1,1
58,1,3
59,1,3
60,1,3
61,1,1
62,2,1
63,2,3
64,2,3
65,2,3
66,2,3
67,2,3
68,2,3
69,2,3
70,2,3
71,2,3
72,1,3
73,0,1
74,0,1
75,0,1
76,1,1
77,1,3
78,1,3
79,1,3
80,1,3
81,1,3
82,1,3
83,1,3
84,1,3
85,2,1
86,2,3
87,2,3
88,1,3
89,0,1
90,0,1
91,0,1
92,0,1
93,0,1
94,1,3
95,1,3
96,1,3
97,1,3
98,1,3
99,1,3
100,1,3
101,2,3
102,1,3
103,1,1
104,1,3
105,1,1
106,1,3
107,1,3
108,1,3
109,1,3
110,1,1
111,2,3
112,1,3
113,2,1
114,2,3
115,1,1
116,1,3
117,1,3
118,1,1
119,1,3
120,1,1
121,1,1
122,1,3
123,2,1
124,2,3
125,2,3
126,2,3
127,2,3
128,2,3
129,2,3
130,2,3
131,2,3
132,2,3
133,2,3
134,2,3
135,2,3
136,2,3
137,2,3
138,2,3
139,2,3
140,2,3
141,2,3
142,2,3
143,2,3
144,2,3
145,2,3
146,2,3
147,2,3
148,1,1
149,1,3
150,1,1
151,0,1
152,0,1
153,0,1
154,0,1
155,1,3
156,1,3
157,1,3
158,2,1
159,2,3
160,2,3
161,2,3
162,2,3
163,2,3
164,2,3
165,2,3
166,1,3
167,1,3
168,1,3
169,1,3
170,1,1
171,1,3
172,1,3
173,1,3
174,1,1
175,1,3
176,1,1
177,1,1
178,1,3
179,0,1
180,1,3
181,1,3
182,1,3
183,1,3
184,1,1
185,1,3
186,1,3
187,1,1
188,1,3
189,1,3
190,2,1
191,2,3
192,2,3
193,2,3
194,2,3
195,1,3
196,1,3
197,2,1
198,2,3
199,2,3
200,2,3
201,2,3
202,2,3
203,2,3
204,2,3
205,2,3
206,1,3
207,1,3
208,1,3
209,2,1
210,2,3
211,2,3
212,1,3
213,1,3
214,1,1
215,1,1
216,1,3
217,1,3
218,1,3
219,1,1
220,1,3
221,1,3
222,1,3
223,1,3
224,1,3
225,1,3
226,1,3
227,1,3
228,1,3
229,1,1
230,1,3
231,1,1
232,1,1
233,1,3
234,1,3
235,2,1
236,2,3
237,2,3
238,2,3
239,2,3
240,2,3
241,2,3
242,2,3
243,2,3
244,1,3
245,1,3
246,0,1
247,1,3
248,1,3
249,1,3
250,1,3
251,1,3
252,1,3
253,1,1
254,2,1
255,2,3
256,2,3
257,2,3
258,2,3
259,2,3
260,2,3
261,2,3
262,2,3
263,1,3
264,1,3
265,1,3
266,1,3
267,1,3
268,1,3
269,1,3
270,1,3
271,1,3
272,1,3
273,1,3
274,1,3
275,2,1
276,2,3
277,1,1
278,0,1
279,1,3
280,1,3
281,1,3
282,1,1
283,1,3
284,0,1
285,0,1
286,0,1
287,0,1
288,1,3
289,1,3
290,1,1
291,0,1
292,0,1
293,0,1
294,0,1
295,0,1
296,0,1
297,1,3
298,1,1
299,1,3
300,0,1
301,0,1
302,0,1
303,1,3
304,1,3
305,1,3
306,0,1
307,0,1
308,0,1
309,0,1
310,0,1
311,0,1
312,1,1
313,0,1
314,0,1
315,0,1
316,1,1
317,1,1
318,0,1
319,0,1
320,0,1
321,0,1
322,1,3
323,1,1
324,1,1
325,1,3
326,1,1
327,0,1
328,0,1
329,0,1
330,0,1
331,0,1
332,0,1
333,0,1
334,0,1
335,0,1
336,0,1
337,1,3
338,1,1
339,0,1
340,0,1
341,0,1
342,0,1
343,0,1
344,0,1
345,1,1
346,1,1
347,0,1
348,0,1
349,0,1
350,0,1
351,0,1
352,0,1
353,1,3
354,1,3
355,1,3
356,0,1
357,0,1
358,0,1
359,0,1
360,0,1
361,0,1
362,0,1
363,0,1
364,0,1
365,0,1
366,0,1
367,0,1
368,0,1
369,0,1
370,1,3
371,0,1
372,0,1
373,0,1
374,0,1
375,0,1
376,0,1
377,0,1
378,0,1
379,1,3
380,1,3
381,1,3
382,1,3
383,0,1
384,0,1
385,0,1
386,0,1
387,0,1
388,0,1
389,0,1
390,0,1
391,0,1
392,0,1
393,0,1
394,0,1
395,0,1
396,0,1
397,0,1
398,0,1
399,0,1
400,0,1
401,0,1
402,0,1
403,0,1
404,0,1
405,0,1
406,0,1
407,0,1
408,0,1
409,0,1
410,0,1
411,0,1
412,0,1
413,0,1
414,0,1
415,0,1
416,0,1
417,0,1
418,0,1
419,0,1
420,0,1
421,0,1
422,0,1
423,0,1
424,0,1
425,0,1
426,0,1
427,0,1
428,0,1
429,0,1
430,0,1
431,1,3
432,1,1
433,1,1
434,0,1
435,0,1
436,0,1
437,0,1
438,0,1
439,0,1
