frame_idx,dynamic_label,select_flag
0,1,1
1,1,3
2,1,3
3,2,1
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,1,3
11,1,3
12,1,1
13,0,1
14,0,1
15,0,1
16,0,1
17,1,3
18,2,1
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,1,3
34,1,3
35,2,1
36,2,3
37,2,3
38,2,3
39,2,3
40,2,3
41,1,3
42,1,3
43,1,3
44,1,1
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,1
52,1,3
53,1,3
54,1,3
55,1,3
56,1,1
57,0,1
58,0,1
59,0,1
60,0,1
61,1,3
62,1,3
63,1,1
64,1,1
65,1,1
66,1,3
67,1,3
68,1,3
69,1,3
70,1,3
71,1,3
72,1,3
73,0,1
74,1,3
75,1,1
76,1,3
77,1,3
78,1,3
79,1,3
80,1,3
81,1,3
82,1,1
83,1,3
84,1,3
85,1,3
86,1,3
87,1,3
88,1,1
89,1,3
90,1,3
91,1,3
92,1,3
93,1,3
94,1,3
95,1,3
96,1,1
97,1,1
98,1,3
99,1,1
100,1,1
101,1,3
102,2,3
103,1,3
104,1,3
105,1,1
106,1,3
107,1,3
108,1,3
109,1,3
110,1,3
111,1,3
112,1,3
113,1,3
114,1,3
115,1,3
116,1,3
117,1,3
118,1,1
119,1,1
120,1,1
121,1,3
122,1,1
123,0,1
124,0,1
125,0,1
126,0,1
127,0,1
128,0,1
129,0,1
130,1,3
131,1,3
132,1,3
133,1,1
134,1,3
135,1,3
136,1,3
137,1,1
138,1,3
139,1,3
140,1,3
141,1,3
142,1,3
143,1,1
144,1,3
145,1,3
146,1,3
147,1,3
148,1,3
149,1,1
150,1,3
151,1,1
152,1,3
153,1,3
154,1,1
155,0,1
156,1,3
157,1,3
158,1,1
159,1,1
160,1,1
161,1,3
162,1,3
163,1,1
164,1,1
165,1,1
166,1,3
167,0,1
168,0,1
169,1,3
170,0,1
171,0,1
172,0,1
173,1,1
174,1,1
175,0,1
176,0,1
177,0,1
178,0,1
179,1,3
180,1,3
181,1,1
182,1,3
183,1,3
184,1,3
185,1,1
186,1,3
187,1,1
188,1,3
189,1,3
190,1,3
191,1,3
192,1,3
193,1,3
194,1,3
195,1,3
196,1,3
197,1,3
198,1,3
199,1,3
200,1,3
201,2,3
