frame_idx,dynamic_label,select_flag
0,1,3
1,1,1
2,2,3
3,1,3
4,1,3
5,1,3
6,1,3
7,1,3
8,2,3
9,1,3
10,1,1
11,1,3
12,1,3
13,1,3
14,2,1
15,2,3
16,1,3
17,1,3
18,1,3
19,1,1
20,1,3
21,1,1
22,1,3
23,1,3
24,0,1
25,1,3
26,1,3
27,1,3
28,1,1
29,2,3
30,1,3
31,1,1
32,1,3
33,0,1
34,1,1
35,1,3
36,1,1
37,1,3
38,1,3
39,1,1
40,1,3
41,1,3
42,1,3
43,1,3
44,2,1
45,2,3
46,1,3
47,2,1
48,2,3
49,2,3
50,2,3
51,2,3
52,2,3
53,2,3
54,2,3
55,1,3
56,1,1
57,1,3
58,1,1
59,1,3
60,1,1
61,1,3
62,1,1
63,1,3
64,1,3
65,1,3
66,2,3
67,1,3
68,1,3
69,1,1
70,1,3
71,1,1
72,1,3
73,1,3
74,1,3
75,1,3
76,1,1
77,1,3
78,1,1
79,1,1
80,1,3
81,1,1
82,1,3
83,1,3
84,1,3
85,1,3
86,1,3
87,1,1
88,0,1
89,1,3
90,0,1
91,2,3
92,1,3
93,0,1
94,0,1
95,0,1
96,0,1
97,1,3
98,1,3
99,0,1
100,1,1
101,1,3
102,0,1
103,1,1
104,1,3
105,1,3
106,1,3
107,1,3
108,1,3
109,1,3
110,1,3
111,1,3
112,1,1
113,2,3
114,1,1
115,1,3
116,1,3
117,1,3
118,1,3
119,1,3
120,1,3
121,1,3
122,1,3
123,1,3
124,1,1
125,1,3
126,2,1
127,2,3
128,2,3
129,1,3
130,1,3
131,2,1
132,2,3
133,2,3
134,2,3
135,2,3
136,2,3
137,1,1
138,1,3
139,1,3
140,2,1
141,2,3
142,2,3
143,1,3
144,2,3
145,1,1
146,1,1
147,1,3
148,1,3
149,1,1
150,2,3
151,1,3
152,1,1
153,1,3
154,1,3
155,1,3
156,1,1
157,1,3
158,1,3
159,2,1
160,2,3
161,2,3
162,2,3
163,2,3
164,2,3
165,2,3
166,1,3
167,2,3
168,0,1
169,2,1
170,2,3
171,2,3
172,1,3
173,1,1
174,1,3
175,1,3
176,1,3
177,1,3
178,1,3
179,1,3
180,1,3
181,1,3
182,1,3
183,1,3
184,1,1
185,1,3
186,1,3
187,1,1
188,1,3
189,2,3
190,1,3
191,1,3
192,1,3
193,2,3
