frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,1,3
5,1,3
6,1,3
7,2,1
8,2,3
9,2,3
10,2,3
11,1,1
12,1,3
13,1,3
14,1,3
15,1,3
16,1,3
17,1,1
18,1,1
19,1,1
20,1,3
21,1,1
22,1,1
23,1,3
24,1,3
25,2,1
26,2,3
27,1,1
28,2,1
29,2,3
30,2,3
31,2,3
32,2,3
33,1,3
34,1,1
35,1,1
36,1,3
37,1,1
38,1,3
39,1,3
40,1,3
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,3
52,1,1
53,1,3
54,1,3
55,1,3
56,1,1
57,1,3
58,1,3
59,1,3
60,1,3
61,1,3
62,1,1
63,1,3
64,1,1
65,1,3
66,1,3
67,1,3
68,1,3
69,1,1
70,1,3
71,1,1
72,1,3
73,1,3
74,1,3
75,1,3
76,1,3
77,1,3
78,1,3
79,1,3
80,1,3
81,2,1
82,2,3
83,2,3
84,2,3
85,2,3
86,2,3
87,2,3
88,2,3
89,2,3
90,2,3
91,2,3
92,2,3
93,2,3
94,2,3
95,2,3
96,1,1
97,2,3
98,1,1
99,1,3
100,2,1
101,2,3
102,2,3
103,2,3
104,2,3
105,2,3
106,2,3
107,2,3
108,1,3
109,1,1
110,1,3
111,2,1
112,2,3
113,2,3
114,2,3
115,1,3
116,1,3
117,1,3
118,1,3
119,1,1
120,1,3
121,1,3
122,1,3
123,1,1
124,0,1
125,0,1
126,1,1
127,1,1
128,0,1
129,0,1
130,1,3
131,1,1
132,1,3
133,1,3
134,1,3
135,0,1
136,0,1
137,0,1
138,1,3
139,1,3
140,1,3
141,2,1
142,2,3
143,2,3
144,1,3
145,1,3
146,1,3
147,0,1
148,2,3
