frame_idx,dynamic_label,select_flag
0,1,1
1,2,1
2,2,3
3,2,3
4,2,3
5,2,3
6,2,3
7,2,3
8,2,3
9,2,3
10,2,3
11,2,3
12,2,3
13,2,3
14,2,3
15,2,3
16,2,3
17,2,3
18,2,3
19,2,3
20,2,3
21,2,3
22,2,3
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,2,3
31,2,3
32,2,3
33,2,3
34,2,3
35,2,3
36,2,3
37,1,3
38,1,1
39,1,3
40,1,1
41,1,3
42,1,3
43,0,1
44,0,1
45,0,1
46,0,1
47,1,3
48,0,1
49,0,1
50,0,1
51,0,1
52,0,1
53,1,1
54,1,3
55,1,3
56,1,3
57,1,3
58,1,1
59,0,1
60,0,1
61,0,1
62,0,1
63,0,1
64,1,3
65,0,1
66,1,1
67,0,1
68,0,1
69,1,3
70,1,1
71,1,3
72,1,3
73,1,3
74,2,3
75,1,3
76,1,3
77,1,1
78,1,3
79,2,1
80,2,3
81,2,3
82,2,3
83,2,3
84,1,3
85,1,3
86,1,3
87,0,1
88,1,3
89,1,3
90,0,1
91,0,1
92,0,1
93,0,1
94,0,1
95,0,1
96,0,1
97,1,1
98,1,3
99,1,3
100,1,1
101,1,1
102,2,1
103,2,3
104,2,3
105,2,3
106,2,3
107,2,3
108,2,3
109,2,3
110,2,3
111,1,3
112,2,1
113,2,3
114,2,3
115,2,3
116,2,3
117,2,3
118,2,3
119,2,3
120,2,3
121,2,3
122,2,3
123,2,3
124,2,3
125,2,3
126,2,3
127,2,3
128,2,3
129,2,3
130,2,3
131,2,3
132,2,3
133,1,3
134,1,3
135,1,3
136,1,3
137,2,1
138,2,3
139,2,3
140,2,3
141,2,3
142,2,3
143,2,3
