frame_idx,dynamic_label,select_flag
0,2,1
1,2,3
2,2,3
3,2,3
4,2,3
5,0,1
6,0,1
7,1,3
8,1,1
9,2,3
10,0,1
11,0,1
12,1,3
13,1,1
14,2,1
15,2,3
16,1,3
17,1,3
18,1,3
19,1,3
20,1,3
21,1,3
22,2,1
23,2,3
24,2,3
25,2,3
26,2,3
27,2,3
28,2,3
29,2,3
30,1,1
31,2,3
32,1,3
33,2,3
34,1,3
35,1,3
36,2,3
37,1,3
38,1,3
39,2,1
40,2,3
41,2,3
42,2,3
43,2,3
44,2,3
45,2,3
46,2,3
47,2,3
48,2,3
49,0,1
50,1,1
51,1,1
52,1,3
53,1,3
54,0,1
55,1,3
56,1,1
57,0,1
58,0,1
59,0,1
60,0,1
61,0,1
62,0,1
63,0,1
64,0,1
65,0,1
66,0,1
67,0,1
68,0,1
69,0,1
70,1,3
71,0,1
72,0,1
73,1,3
74,1,3
75,1,3
76,1,3
77,1,3
78,1,3
79,1,3
80,1,3
81,1,1
82,1,1
83,1,3
84,1,1
85,0,1
86,1,3
87,1,1
88,0,1
89,0,1
90,0,1
91,0,1
92,1,3
93,1,1
94,1,3
95,1,3
96,1,1
97,0,1
98,1,3
99,0,1
100,1,3
101,1,3
102,1,3
103,1,1
104,2,3
105,1,3
106,1,3
107,1,3
108,1,3
109,1,3
110,2,3
111,1,3
112,2,1
113,2,3
114,1,3
115,1,3
116,1,3
117,1,1
118,1,1
119,0,1
120,1,1
121,0,1
122,1,3
123,1,3
124,1,3
125,1,3
126,1,1
127,1,3
128,1,3
129,1,3
130,1,1
131,1,3
132,0,1
133,1,3
134,1,3
135,1,3
136,1,3
137,1,1
138,1,1
139,2,1
140,2,3
141,1,3
142,0,1
143,1,3
144,1,3
145,1,1
146,1,3
147,1,3
148,1,3
149,1,3
150,0,1
151,1,3
152,1,1
153,2,1
154,2,3
155,1,3
156,2,3
