frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,136307,0.04147235304117203,0.10169509798288345,0.07158372551202774,2,1
1,155140,0.06290383636951447,0.14761219918727875,0.1052580177783966,2,3
2,134510,0.039427418261766434,0.16029737889766693,0.09986239671707153,2,3
3,127179,0.031084919348359108,0.15578578412532806,0.09343535453081131,2,3
4,160119,0.06856982409954071,0.17958049476146698,0.12407515943050385,2,3
5,136608,0.041814886033535004,0.1719915121793747,0.10690319538116455,2,3
6,121913,0.02509234845638275,0.18099002540111542,0.10304118692874908,2,3
7,109463,0.010924560017883778,0.18236498534679413,0.09664477407932281,2,3
8,107033,0.008159276098012924,0.17795193195343018,0.0930556058883667,2,3
9,99863,0.0,0.1685827523469925,0.08429137617349625,2,3
10,106353,0.00738545972853899,0.1867446005344391,0.0970650315284729,2,3
11,127177,0.031082646921277046,0.2058749943971634,0.11847881972789764,2,3
12,139979,0.04565100371837616,0.19840939342975616,0.12203019857406616,2,3
13,228777,0.1467009037733078,0.20812924206256866,0.17741507291793823,1,1
14,464008,0.41438791155815125,0.312883585691452,0.36363574862480164,0,1
15,311278,0.24058498442173004,0.2903442084789276,0.2654646039009094,1,1
16,166248,0.07554447650909424,0.2009037733078003,0.13822412490844727,1,3
17,159129,0.06744322925806046,0.20049387216567993,0.1339685469865799,1,3
18,152732,0.060163598507642746,0.20525191724300385,0.13270775973796844,1,3
19,142999,0.04908768832683563,0.19369786977767944,0.12139277905225754,2,3
20,166791,0.07616239041090012,0.24303142726421356,0.15959690511226654,1,3
21,156339,0.06426827609539032,0.2173832505941391,0.1408257633447647,1,3
22,152541,0.05994624271988869,0.21247835457324982,0.1362123042345047,1,3
23,158612,0.06685488671064377,0.21145960688591003,0.1391572505235672,1,3
24,143843,0.05004814267158508,0.21514414250850677,0.13259613513946533,1,3
25,147605,0.05432920157909393,0.23101617395877838,0.14267268776893616,1,3
26,133998,0.03884477540850639,0.2220507711172104,0.13044777512550354,2,1
27,166488,0.07581758499145508,0.2509726285934448,0.16339510679244995,1,3
28,180776,0.09207696467638016,0.24615414440631866,0.1691155582666397,1,3
29,141819,0.047744881361722946,0.2157025784254074,0.13172373175621033,1,3
30,149361,0.05632748454809189,0.22058874368667603,0.13845811784267426,1,3
31,145183,0.051573026925325394,0.22900022566318512,0.1402866244316101,1,3
32,128649,0.032757747918367386,0.2048768848180771,0.11881731450557709,2,3
33,136780,0.04201062023639679,0.1949523240327835,0.11848147213459015,2,3
34,171990,0.0820787101984024,0.22001878917217255,0.15104874968528748,1,3
35,163211,0.07208843529224396,0.20746515691280365,0.1397767961025238,1,3
36,197228,0.11079894006252289,0.22146904468536377,0.16613399982452393,1,3
37,208295,0.12339290231466293,0.22255297005176544,0.1729729324579239,1,3
38,224772,0.14214330911636353,0.24668188393115997,0.19441258907318115,1,3
39,230482,0.14864115417003632,0.23946113884449005,0.19405114650726318,1,3
40,229038,0.14699791371822357,0.23907114565372467,0.19303452968597412,1,3
41,223139,0.14028500020503998,0.22938872873783112,0.18483686447143555,1,3
42,222992,0.14011771976947784,0.25386402010917664,0.19699087738990784,1,3
43,237715,0.15687212347984314,0.24609890580177307,0.2014855146408081,1,3
44,268096,0.19144493341445923,0.26382648944854736,0.2276357114315033,1,1
45,256229,0.17794059216976166,0.26322421431541443,0.22058239579200745,1,3
46,260205,0.18246518075466156,0.22393293678760529,0.20319905877113342,1,3
47,275141,0.19946196675300598,0.23145891726016998,0.21546044945716858,1,1
48,299841,0.22756995260715485,0.2038108855485916,0.21569041907787323,1,3
49,258861,0.18093574047088623,0.20033004879951477,0.1906328946352005,1,3
50,241487,0.1611645668745041,0.18743589520454407,0.17430022358894348,1,3
51,256595,0.1783570945262909,0.22746938467025757,0.20291323959827423,1,3
52,222766,0.13986054062843323,0.20029541850090027,0.17007797956466675,1,3
53,216967,0.13326141238212585,0.1665109097957611,0.14988616108894348,1,1
54,195266,0.10856622457504272,0.17317615449428558,0.14087119698524475,1,3
55,161670,0.07033481448888779,0.1759292185306549,0.12313202023506165,2,1
56,161709,0.07037919759750366,0.18487495183944702,0.12762707471847534,2,3
57,196635,0.11012411117553711,0.201569601893425,0.15584686398506165,1,3
58,492637,0.4469669759273529,0.130323588848114,0.28864526748657227,0,1
59,978617,1.0,0.11561305820941925,0.5578065514564514,0,1
60,388896,0.3289123475551605,0.13511106371879578,0.23201170563697815,1,1
61,429128,0.3746953010559082,0.15222163498401642,0.2634584605693817,1,3
62,385925,0.3255314230918884,0.15640005469322205,0.24096573889255524,1,1
63,410648,0.3536655604839325,0.17299745976924896,0.26333150267601013,1,1
64,393641,0.3343120217323303,0.18318673968315125,0.2587493658065796,1,3
65,365459,0.30224162340164185,0.16124548017978668,0.23174354434013367,1,1
66,331970,0.26413193345069885,0.16761384904384613,0.2158728837966919,1,1
67,420801,0.3652194142341614,0.14231835305690765,0.2537688910961151,1,3
68,358418,0.294229120016098,0.15378843247890472,0.22400876879692078,1,3
69,195852,0.1092330813407898,0.15046538412570953,0.12984922528266907,2,3
