frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,113467,0.1359519064426422,0.03669470548629761,0.08632330596446991,2,1
1,88432,0.06246955692768097,0.04322797432541847,0.05284876376390457,2,3
2,73622,0.018999457359313965,0.04825573414564133,0.033627595752477646,2,3
3,83532,0.04808714613318443,0.08633486926555634,0.06721100956201553,2,3
4,82705,0.04565974697470665,0.09662283957004547,0.07114129513502121,2,3
5,98133,0.09094378352165222,0.10486339032649994,0.09790358692407608,2,3
6,162260,0.27916842699050903,0.16014474630355835,0.2196565866470337,1,1
7,246894,0.5275849103927612,0.18949590623378754,0.358540415763855,0,1
8,349719,0.8293952941894531,0.20876941084861755,0.5190823674201965,0,1
9,341690,0.8058286905288696,0.13531914353370667,0.47057390213012695,0,3
10,175925,0.31927770376205444,0.07247292250394821,0.19587531685829163,1,1
11,140425,0.21507862210273743,0.06658665835857391,0.14083263278007507,1,1
12,116104,0.1436919867992401,0.06784757226705551,0.10576978325843811,2,1
13,101312,0.10027474164962769,0.06741302460432053,0.0838438868522644,2,3
14,97568,0.08928541094064713,0.06487830728292465,0.07708185911178589,2,3
15,82605,0.045366231352090836,0.06269175559282303,0.05402899533510208,2,3
16,82064,0.043778300285339355,0.07232122868299484,0.0580497644841671,2,3
17,136564,0.20374588668346405,0.2014421969652176,0.20259404182434082,1,3
18,215995,0.436890572309494,0.26182833313941956,0.3493594527244568,0,1
19,334177,0.7837766408920288,0.2592187523841858,0.5214977264404297,0,3
20,322564,0.7496903538703918,0.21491724252700806,0.48230379819869995,0,1
21,365548,0.875856339931488,0.1421358436346054,0.5089960694313049,0,1
22,245166,0.5225128531455994,0.1335926353931427,0.3280527591705322,0,1
23,182619,0.338925838470459,0.10422943532466888,0.22157764434814453,1,3
24,175164,0.3170440196990967,0.1345963180065155,0.2258201688528061,1,3
25,150463,0.24454203248023987,0.13759218156337738,0.19106709957122803,1,1
26,94477,0.08021274209022522,0.075079046189785,0.07764589786529541,2,3
27,86923,0.05804035812616348,0.0831223800778389,0.07058136910200119,2,3
28,105874,0.11366505920886993,0.09091022610664368,0.1022876426577568,2,3
29,111028,0.12879298627376556,0.08123690634965897,0.10501495003700256,2,3
30,150123,0.2435440570116043,0.07451553642749786,0.1590297967195511,1,3
31,171120,0.3051741421222687,0.06688661128282547,0.18603037297725677,1,3
32,169380,0.3000669479370117,0.06381898373365402,0.18194296956062317,1,3
33,141352,0.21779954433441162,0.0579700767993927,0.13788481056690216,1,1
34,119416,0.153413325548172,0.056686051189899445,0.10504968464374542,2,3
35,110565,0.12743400037288666,0.05465373396873474,0.0910438671708107,2,3
36,104989,0.11106742173433304,0.053353626281023026,0.08221052587032318,2,3
37,96001,0.08468596637248993,0.053660571575164795,0.06917326897382736,2,3
38,85952,0.05519029125571251,0.05696218088269234,0.05607623606920242,2,3
39,77787,0.031224509701132774,0.05285436287522316,0.04203943535685539,2,3
40,73518,0.018694203346967697,0.05566961690783501,0.03718191012740135,2,3
41,114020,0.13757507503032684,0.06990357488393784,0.10373932123184204,2,3
42,119311,0.15310513973236084,0.07120563834905624,0.11215539276599884,2,3
43,106368,0.11511503159999847,0.07039158791303635,0.09275330603122711,2,3
44,97639,0.08949381113052368,0.06897369772195816,0.07923375070095062,2,3
45,94893,0.08143378049135208,0.06588329374790192,0.0736585408449173,2,3
46,84071,0.049669209867715836,0.06262662261724472,0.05614791810512543,2,3
47,74291,0.020963096991181374,0.06594626605510712,0.04345468059182167,2,3
48,84788,0.05177374184131622,0.1068124920129776,0.07929311692714691,2,3
49,77877,0.03148867189884186,0.09629721939563751,0.06389294564723969,2,3
50,129085,0.18179364502429962,0.11905929446220398,0.1504264771938324,1,3
51,225660,0.4652591347694397,0.10577459633350372,0.2855168581008911,1,3
52,157039,0.2638438045978546,0.07440751791000366,0.16912566125392914,1,1
53,163813,0.2837267518043518,0.07532189041376114,0.17952431738376617,1,3
54,136774,0.20436228811740875,0.06663279235363007,0.1354975402355194,1,3
55,134110,0.19654294848442078,0.06570081412792206,0.13112187385559082,2,3
56,134391,0.19736772775650024,0.077634796500206,0.13750126957893372,1,3
57,110537,0.1273518204689026,0.0674222931265831,0.09738706052303314,2,3
58,88700,0.06325618922710419,0.05876496061682701,0.06101057678461075,2,3
59,86114,0.05566579848527908,0.0835832878947258,0.06962454319000244,2,3
60,90467,0.06844265758991241,0.08765282481908798,0.0780477374792099,2,3
61,121177,0.1585821807384491,0.08548180758953094,0.12203199416399002,2,3
62,185726,0.3480454683303833,0.08676441758871078,0.21740494668483734,1,1
63,129079,0.1817760169506073,0.08155947923660278,0.13166774809360504,2,3
64,113011,0.13461346924304962,0.09120114147663116,0.1129073053598404,2,3
65,96868,0.08723077178001404,0.10099756717681885,0.09411416947841644,2,3
66,83966,0.04936102405190468,0.10539945960044861,0.0773802399635315,2,3
67,76239,0.0266808420419693,0.09214044362306595,0.059410642832517624,2,3
68,81940,0.04341432824730873,0.12790027260780334,0.08565729856491089,2,3
69,90721,0.0691881850361824,0.08748050034046173,0.07833434641361237,2,3
70,123616,0.16574110090732574,0.06976713240146637,0.11775411665439606,2,3
71,255092,0.5516475439071655,0.09063646197319031,0.3211420178413391,0,1
72,196355,0.37924355268478394,0.07304351776838303,0.22614353895187378,1,3
73,153639,0.2538641691207886,0.05838073417544365,0.15612244606018066,1,3
74,130153,0.18492840230464935,0.054605863988399506,0.11976712942123413,2,1
75,128780,0.18089841306209564,0.05720948055386543,0.11905394494533539,2,3
76,104624,0.10999608039855957,0.0519794337451458,0.08098775893449783,2,3
77,94379,0.07992509752511978,0.053962092846632004,0.06694359332323074,2,3
78,117891,0.1489371657371521,0.10324834287166595,0.12609276175498962,2,3
79,111380,0.12982618808746338,0.14008547365665436,0.13495582342147827,1,3
80,107366,0.11804434657096863,0.12989135086536407,0.12396784871816635,2,1
81,150664,0.24513199925422668,0.10094624757766724,0.17303912341594696,1,3
82,139591,0.21263068914413452,0.09510877728462219,0.15386973321437836,1,3
83,112341,0.13264688849449158,0.07521811127662659,0.10393249988555908,2,3
84,84990,0.052366651594638824,0.06669224053621292,0.05952944606542587,2,3
85,72223,0.014893141575157642,0.06442546099424362,0.039659302681684494,2,3
86,73221,0.01782245747745037,0.07154577970504761,0.044684119522571564,2,3
87,76770,0.028239430859684944,0.09656697511672974,0.062403202056884766,2,3
88,97722,0.0897374227643013,0.1797252893447876,0.13473135232925415,1,1
89,67149,0.0,0.09239434450864792,0.04619717225432396,2,3
90,86881,0.05791708827018738,0.13090777397155762,0.0944124311208725,2,3
91,97957,0.09042719751596451,0.13099361956119537,0.11071041226387024,2,3
92,173358,0.3117430806159973,0.06771485507488251,0.1897289752960205,1,3
93,170615,0.3036918640136719,0.06127789244055748,0.18248488008975983,1,3
94,167671,0.2950506806373596,0.057521820068359375,0.1762862503528595,1,3
95,152706,0.25112566351890564,0.056872475892305374,0.15399907529354095,1,3
96,134116,0.1965605467557907,0.05781209096312523,0.12718631327152252,2,1
97,127143,0.17609350383281708,0.054860834032297134,0.11547716706991196,2,3
98,114844,0.13999366760253906,0.0539955236017704,0.09699459373950958,2,3
99,98429,0.09181259572505951,0.051336146891117096,0.0715743750333786,2,3
100,91238,0.07070568948984146,0.05332299694418907,0.06201434135437012,2,3
101,117306,0.14722009003162384,0.10545296221971512,0.12633652985095978,2,3
102,168379,0.2971287965774536,0.19030219316482544,0.24371549487113953,1,1
103,315257,0.7282429337501526,0.23804043233394623,0.48314169049263,0,1
104,407843,1.0,0.21028563380241394,0.6051428318023682,0,1
105,225217,0.46395885944366455,0.11645422875881195,0.29020655155181885,0,1
106,262526,0.5734676718711853,0.16372984647750854,0.3685987591743469,0,1
107,162443,0.27970555424690247,0.10398440062999725,0.19184496998786926,1,1
