frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,481052,1.0,0.22109557688236237,0.6105477809906006,0,1
1,471288,0.9783283472061157,0.2797301411628723,0.6290292739868164,0,3
2,346215,0.7007226943969727,0.28288033604621887,0.49180150032043457,0,1
3,404631,0.830379843711853,0.3250308334827423,0.5777053236961365,0,3
4,376805,0.768618643283844,0.36892813444137573,0.5687733888626099,0,3
5,229650,0.44200095534324646,0.3743125796318054,0.40815675258636475,0,3
6,170773,0.31132060289382935,0.41387903690338135,0.36259981989860535,0,3
7,119803,0.19819018244743347,0.3749484717845917,0.2865693271160126,1,1
8,82852,0.11617563664913177,0.3064383566379547,0.21130698919296265,1,1
9,112816,0.18268220126628876,0.4179162383079529,0.3002992272377014,0,3
10,184434,0.3416418433189392,0.4614660143852234,0.4015539288520813,0,3
11,141091,0.24543994665145874,0.4786595404148102,0.36204975843429565,0,3
12,73829,0.09614863991737366,0.37292200326919556,0.2345353215932846,1,1
13,37167,0.014775555580854416,0.18743939697742462,0.10110747814178467,2,1
14,39977,0.02101247012615204,0.18001191318035126,0.10051219165325165,2,1
15,61079,0.06784939020872116,0.3370922803878784,0.2024708390235901,1,3
16,73414,0.09522753953933716,0.3900113105773926,0.24261942505836487,1,3
17,81954,0.1141824796795845,0.44961264729499817,0.28189757466316223,1,1
18,148542,0.26197779178619385,0.4821644425392151,0.37207111716270447,0,3
19,197973,0.3716922998428345,0.4805060923099518,0.42609918117523193,0,3
20,174145,0.31880488991737366,0.4700477123260498,0.39442628622055054,0,3
21,177741,0.3267863988876343,0.45001882314682007,0.3884026110172272,0,3
22,190265,0.3545840382575989,0.4100639522075653,0.3823239803314209,0,3
23,65839,0.0784144476056099,0.3140730559825897,0.1962437480688095,1,3
24,88366,0.12841422855854034,0.404339998960495,0.26637712121009827,1,3
25,247899,0.4825055003166199,0.5226902365684509,0.5025978684425354,0,3
26,166921,0.3027709126472473,0.47974127531051636,0.39125609397888184,0,3
27,396632,0.8126256465911865,0.4354923367500305,0.6240589618682861,0,3
28,248979,0.48490265011787415,0.41792047023773193,0.45141154527664185,0,3
29,151806,0.2692224085330963,0.4480113983154297,0.3586168885231018,0,3
30,90642,0.13346591591835022,0.35516831278800964,0.24431711435317993,1,1
31,107890,0.17174869775772095,0.45922642946243286,0.3154875636100769,0,1
32,153076,0.2720412313938141,0.5005436539649963,0.3862924575805664,0,3
33,191635,0.3576247990131378,0.501756489276886,0.4296906590461731,0,3
34,99013,0.15204575657844543,0.40768861770629883,0.27986717224121094,1,3
35,55928,0.05641651153564453,0.29708990454673767,0.1767532080411911,1,3
36,42496,0.02660353109240532,0.23503530025482178,0.1308194100856781,2,1
37,30510,0.0,0.15727198123931885,0.07863599061965942,2,3
38,43040,0.027810964733362198,0.3153144419193268,0.17156270146369934,1,1
39,123301,0.2059541642665863,0.5252707600593567,0.3656124472618103,0,3
40,156390,0.27939683198928833,0.4882970154285431,0.3838469386100769,0,3
41,95832,0.1449853777885437,0.39958077669143677,0.27228307723999023,1,3
42,123724,0.20689304172992706,0.49217742681503296,0.3495352268218994,0,3
43,75324,0.09946686774492264,0.37370768189430237,0.2365872710943222,1,1
44,59791,0.06499060988426208,0.3455854654312134,0.20528803765773773,1,3
45,118719,0.19578419625759125,0.4759688377380371,0.3358765244483948,0,3
46,150801,0.2669917643070221,0.46339714527130127,0.3651944398880005,0,3
47,152294,0.2703055441379547,0.4265157878398895,0.3484106659889221,0,3
48,113839,0.18495279550552368,0.39602935314178467,0.2904910743236542,0,3
49,159463,0.28621748089790344,0.4518880844116211,0.3690527677536011,0,3
50,206632,0.39091140031814575,0.4406738877296448,0.41579264402389526,0,3
51,191525,0.3573806583881378,0.4900681972503662,0.4237244129180908,0,3
52,116078,0.18992236256599426,0.4865739047527313,0.3382481336593628,0,3
53,60680,0.0669638141989708,0.3878282308578491,0.22739602625370026,1,3
54,50873,0.04519668594002724,0.24867941439151764,0.14693805575370789,1,3
55,120722,0.2002299427986145,0.4195549488067627,0.3098924458026886,0,3
56,204506,0.3861926198005676,0.44933000206947327,0.41776132583618164,0,3
57,261274,0.5121919512748718,0.45216962695121765,0.48218077421188354,0,3
58,315036,0.6315193772315979,0.4139452278614044,0.5227323174476624,0,3
59,383957,0.7844928503036499,0.3793700933456421,0.581931471824646,0,3
60,286909,0.5690901279449463,0.3777831196784973,0.4734366238117218,0,3
61,308885,0.6178669333457947,0.3909165561199188,0.5043917298316956,0,3
62,403196,0.8271947503089905,0.366688072681427,0.5969414114952087,0,1
63,345126,0.698305606842041,0.35562682151794434,0.5269662141799927,0,3
64,384602,0.78592449426651,0.38921058177948,0.5875675678253174,0,3
65,384911,0.7866103649139404,0.4305451214313507,0.6085777282714844,0,3
66,180781,0.3335338234901428,0.4212128221988678,0.3773733377456665,0,3
67,106595,0.16887438297271729,0.3496190309524536,0.25924670696258545,1,3
68,321126,0.6450363993644714,0.43002983927726746,0.5375331044197083,0,1
69,295236,0.5875722765922546,0.42676088213920593,0.5071665644645691,0,3
70,192055,0.3585570454597473,0.3710567057132721,0.3648068904876709,0,3
71,241701,0.4687487483024597,0.3914991021156311,0.4301239252090454,0,1
72,358683,0.7283959984779358,0.40229442715644836,0.5653452277183533,0,3
73,369421,0.7522295117378235,0.3683412969112396,0.5602853894233704,0,3
74,326867,0.6577788591384888,0.373575359582901,0.5156770944595337,0,3
75,190155,0.3543398976325989,0.37508347630500793,0.3647117018699646,0,3
76,163872,0.29600346088409424,0.386903315782547,0.3414533734321594,0,3
77,218217,0.41662487387657166,0.40838000178337097,0.4125024378299713,0,3
78,143356,0.2504672110080719,0.3468185067176819,0.2986428737640381,0,1
79,76860,0.10287610441446304,0.28742659091949463,0.19515134394168854,1,1
80,54865,0.054057128727436066,0.24414454400539398,0.14910084009170532,1,3
81,34547,0.008960328996181488,0.16646042466163635,0.08771038055419922,2,1
82,39759,0.020528629422187805,0.19111056625843048,0.10581959784030914,2,1
83,87327,0.12610812485218048,0.27745360136032104,0.20178085565567017,1,3
84,157029,0.28081512451171875,0.36789196729660034,0.32435354590415955,0,3
85,163885,0.2960323393344879,0.41331809759140015,0.3546752333641052,0,3
86,174090,0.31868284940719604,0.4592512547969818,0.38896703720092773,0,3
87,152975,0.27181705832481384,0.4490850865840912,0.3604510724544525,0,3
88,116334,0.19049055874347687,0.39236488938331604,0.29142773151397705,0,3
89,135379,0.23276187479496002,0.39308610558509827,0.31292399764060974,0,3
90,135785,0.23366300761699677,0.42932358384132385,0.3314932882785797,0,1
91,114448,0.1863044947385788,0.38446274399757385,0.2853836119174957,1,3
92,209225,0.39666667580604553,0.45112448930740356,0.42389559745788574,0,3
93,205525,0.3884543478488922,0.41508132219314575,0.4017678499221802,0,1
94,126151,0.21227988600730896,0.3796564042568207,0.2959681451320648,0,3
95,155178,0.276706725358963,0.3904290795326233,0.33356791734695435,0,3
96,152813,0.2714574933052063,0.41123539209365845,0.3413464426994324,0,3
97,154726,0.275703489780426,0.42828574776649475,0.3519946336746216,0,3
98,99979,0.1541898399591446,0.36687740683555603,0.2605336308479309,1,1
99,142584,0.24875372648239136,0.4278554320335388,0.3383045792579651,0,3
100,151082,0.2676154375076294,0.42844486236572266,0.348030149936676,0,3
101,125769,0.21143200993537903,0.39045289158821106,0.30094245076179504,0,3
