frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,1263543,0.9885479807853699,0.07913181930780411,0.5338398814201355,0,1
1,956864,0.7398344874382019,0.14369845390319824,0.4417664706707001,0,1
2,947960,0.7326134443283081,0.13023585081100464,0.43142464756965637,0,3
3,677079,0.5129317045211792,0.15258243680000305,0.33275705575942993,0,3
4,839317,0.6445050239562988,0.1654890477657318,0.4049970507621765,0,1
5,541044,0.40260863304138184,0.14841172099113464,0.27551019191741943,1,1
6,479818,0.3529549837112427,0.16474291682243347,0.25884896516799927,1,3
7,539349,0.4012340307235718,0.16036847233772278,0.2808012366294861,1,3
8,580970,0.43498823046684265,0.1345326453447342,0.284760445356369,1,3
9,558211,0.41653090715408325,0.12857450544834137,0.2725526988506317,1,3
10,474475,0.3486218750476837,0.12281928211450577,0.23572057485580444,1,3
11,157769,0.09177648276090622,0.09247113764286041,0.09212380647659302,2,1
12,91602,0.0381157211959362,0.10470525175333023,0.07141048461198807,2,3
13,70985,0.02139553613960743,0.09927690774202347,0.060336221009492874,2,3
14,52687,0.006556049454957247,0.09521104395389557,0.050883546471595764,2,3
15,47682,0.0024970530066639185,0.10376065969467163,0.05312885716557503,2,3
16,44603,0.0,0.10686004161834717,0.053430020809173584,2,3
17,224154,0.14561405777931213,0.12019090354442596,0.13290247321128845,1,3
18,559063,0.41722187399864197,0.10410483181476593,0.26066336035728455,1,3
19,424185,0.3078371584415436,0.16756966710090637,0.23770341277122498,1,3
20,374198,0.26729822158813477,0.2506577670574188,0.258978009223938,1,3
21,267307,0.18061070144176483,0.2738075256347656,0.22720912098884583,1,3
22,209941,0.1340874582529068,0.3228316605091095,0.22845956683158875,1,3
23,205904,0.13081349432468414,0.3371328115463257,0.23397314548492432,1,3
24,210621,0.1346389353275299,0.3552446961402893,0.2449418157339096,1,3
25,275328,0.1871156543493271,0.33325624465942383,0.26018595695495605,1,3
26,335599,0.23599481582641602,0.1856624335050583,0.21082863211631775,1,3
27,292308,0.20088626444339752,0.12489746510982513,0.16289186477661133,1,3
28,232891,0.15269967913627625,0.1634771078824997,0.15808838605880737,1,1
29,420261,0.3046548366546631,0.14990749955177307,0.22728116810321808,1,3
30,966888,0.7479637861251831,0.14637218415737152,0.4471679925918579,0,3
31,534570,0.3973582983016968,0.10671791434288025,0.2520381212234497,1,3
32,232138,0.15208899974822998,0.12906360626220703,0.1405763030052185,1,3
33,211631,0.13545802235603333,0.18626005947589874,0.16085904836654663,1,1
34,123810,0.06423608213663101,0.17626473307609558,0.120250403881073,2,1
35,98656,0.043836452066898346,0.21607887744903564,0.1299576610326767,2,3
36,137009,0.07494033128023148,0.2474786937236786,0.16120950877666473,1,3
37,180981,0.11060119420289993,0.17172189056873322,0.14116154611110687,1,3
38,154991,0.0895235687494278,0.18522043526172638,0.1373720020055771,1,3
39,424306,0.30793529748916626,0.16474835574626923,0.23634183406829834,1,3
40,237997,0.15684059262275696,0.16291742026805878,0.15987899899482727,1,3
41,127982,0.06761953234672546,0.17675632238388062,0.12218792736530304,2,1
42,445420,0.32505854964256287,0.1598401814699173,0.24244937300682068,1,1
43,1276506,0.9990609884262085,0.09708523750305176,0.5480731129646301,0,3
44,487663,0.35931718349456787,0.17205500602722168,0.2656860947608948,1,3
45,453312,0.3314588665962219,0.2312530130147934,0.28135594725608826,1,1
46,531843,0.3951467275619507,0.22485077381134033,0.3099987506866455,0,3
47,680195,0.5154587030410767,0.27777257561683655,0.3966156244277954,0,3
48,463107,0.33940252661705017,0.2627377212047577,0.30107012391090393,0,3
49,363748,0.25882336497306824,0.29397422075271606,0.27639877796173096,1,3
50,460425,0.3372274339199066,0.2461116909980774,0.2916695475578308,0,3
51,557727,0.4161383807659149,0.22879132628440857,0.32246485352516174,0,3
52,576316,0.4312138855457306,0.1871902197599411,0.30920204520225525,0,1
53,345792,0.244261234998703,0.19398625195026398,0.2191237509250641,1,3
54,459545,0.33651378750801086,0.18077407777309418,0.2586439251899719,1,3
55,1277664,1.0,0.18439456820487976,0.5921972990036011,0,3
56,948927,0.7333976030349731,0.1318444162607193,0.4326210021972656,0,3
57,570294,0.4263301193714142,0.18327948451042175,0.30480480194091797,0,3
58,457906,0.33518457412719727,0.17136290669441223,0.25327372550964355,1,1
59,414430,0.2999259829521179,0.18850202858448029,0.2442139983177185,1,3
60,236453,0.15558841824531555,0.19114889204502106,0.1733686625957489,1,3
61,505088,0.3734486997127533,0.2713885009288788,0.32241860032081604,0,1
62,542341,0.40366050601005554,0.2146446853876114,0.30915260314941406,0,3
63,535393,0.3980257511138916,0.1860545128583908,0.2920401394367218,0,1
64,586667,0.43960845470428467,0.17990164458751678,0.3097550570964813,0,3
