frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,1542444,0.765571117401123,0.10817384719848633,0.4368724822998047,0,1
1,2006085,1.0,0.10518522560596466,0.5525926351547241,0,1
2,371606,0.17356516420841217,0.07662177085876465,0.1250934600830078,2,1
3,104950,0.03873700648546219,0.0612911693751812,0.050014086067676544,2,3
4,78460,0.025342978537082672,0.07326766848564148,0.049305323511362076,2,3
5,69834,0.020981451496481895,0.0962892472743988,0.058635350316762924,2,3
6,67301,0.019700700417160988,0.11588062345981598,0.06779066473245621,2,3
7,52697,0.012316539883613586,0.08939671516418457,0.05085662752389908,2,3
8,44385,0.008113780058920383,0.07833393663167953,0.04322385787963867,2,3
9,44148,0.00799394678324461,0.09963326901197433,0.05381360650062561,2,3
10,1179393,0.5820031762123108,0.11829427629709244,0.3501487374305725,0,1
11,152731,0.06289631873369217,0.0729072168469429,0.06790176779031754,2,1
12,90460,0.03141048923134804,0.07990602403879166,0.055658258497714996,2,3
13,71215,0.021679721772670746,0.08044511079788208,0.05106241628527641,2,3
14,67494,0.019798286259174347,0.09924650192260742,0.059522394090890884,2,3
15,64852,0.018462421372532845,0.1216835007071495,0.0700729638338089,2,3
16,70911,0.02152600884437561,0.16890744864940643,0.09521672874689102,2,3
17,83318,0.02779931016266346,0.20830583572387695,0.11805257201194763,2,3
18,79885,0.026063496246933937,0.21988411247730255,0.12297380715608597,2,3
19,70772,0.021455727517604828,0.19694876670837402,0.10920225083827972,2,3
20,69223,0.020672515034675598,0.19930051267147064,0.10998651385307312,2,3
21,64880,0.0184765812009573,0.18984463810920715,0.1041606068611145,2,3
22,76690,0.02444802224636078,0.20087598264217377,0.11266200244426727,2,3
23,100134,0.03630191460251808,0.22440914809703827,0.13035553693771362,2,3
24,111406,0.04200132563710213,0.18328672647476196,0.1126440241932869,2,3
25,97356,0.03489728271961212,0.15213485062122345,0.09351606667041779,2,3
26,120147,0.046421002596616745,0.12457985430955887,0.08550042659044266,2,3
27,102091,0.03729142248630524,0.19939452409744263,0.11834297329187393,2,3
28,102399,0.03744715824723244,0.19296196103096008,0.11520455777645111,2,3
29,127945,0.050363872200250626,0.25283727049827576,0.15160056948661804,1,3
30,145693,0.05933772400021553,0.28668978810310364,0.17301376163959503,1,3
31,131274,0.05204709991812706,0.2780650854110718,0.16505609452724457,1,3
32,156541,0.06482274830341339,0.3040369153022766,0.1844298243522644,1,1
33,218891,0.09634852409362793,0.31950974464416504,0.20792913436889648,1,1
34,225232,0.09955469518899918,0.28216537833213806,0.19086003303527832,1,1
35,229288,0.10160551220178604,0.2948620617389679,0.19823378324508667,1,1
36,131579,0.052201319485902786,0.15031641721725464,0.10125886648893356,2,1
37,108801,0.04068417102098465,0.12545742094516754,0.0830707997083664,2,3
38,90324,0.03134172409772873,0.12031807750463486,0.0758299008011818,2,3
39,77960,0.025090165436267853,0.10622718930244446,0.06565867364406586,2,3
40,67042,0.019569741562008858,0.09676465392112732,0.058167196810245514,2,3
41,83669,0.027976784855127335,0.10346309840679169,0.06571993976831436,2,3
42,124150,0.048445023596286774,0.18845345079898834,0.11844924092292786,2,3
43,162891,0.06803347170352936,0.26706308126449585,0.167548269033432,1,3
44,173437,0.07336580008268356,0.27691084146499634,0.17513832449913025,1,3
45,317636,0.1462765336036682,0.3438575565814972,0.2450670450925827,1,1
46,323800,0.1493932157754898,0.28122055530548096,0.21530687808990479,1,3
47,316096,0.1454978883266449,0.30810093879699707,0.22679941356182098,1,1
48,231828,0.10288979858160019,0.2990235686302185,0.20095668733119965,1,1
49,174920,0.07411564886569977,0.2905655801296234,0.1823406219482422,1,3
50,149660,0.061343539506196976,0.27468904852867126,0.16801629960536957,1,1
51,119302,0.04599375277757645,0.22427017986774445,0.13513197004795074,1,1
52,116742,0.044699348509311676,0.19963569939136505,0.12216752767562866,2,3
53,139844,0.056380316615104675,0.17991144955158234,0.1181458830833435,2,3
54,160782,0.06696711480617523,0.20016531646251678,0.133566215634346,1,3
55,124360,0.048551205545663834,0.14435407519340515,0.09645263850688934,2,1
56,113165,0.042890723794698715,0.1414794921875,0.0921851098537445,2,3
57,148419,0.06071605905890465,0.12453918904066086,0.0926276221871376,2,3
58,127427,0.050101958215236664,0.13378892838954926,0.09194543957710266,2,3
59,109913,0.041246429085731506,0.12197696417570114,0.08161169290542603,2,3
60,107554,0.040053658187389374,0.15135154128074646,0.09570260345935822,2,3
61,126565,0.049666110426187515,0.1636352837085724,0.1066506952047348,2,3
62,117145,0.044903114438056946,0.1319654881954193,0.08843430131673813,2,3
63,101879,0.037184230983257294,0.10535027086734772,0.07126724720001221,2,3
