frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,253796,0.10154260694980621,0.06621098518371582,0.08387679606676102,2,1
1,181671,0.06598225980997086,0.10860875993967056,0.08729550987482071,2,3
2,1203046,0.5695587992668152,0.14718881249427795,0.35837382078170776,0,1
3,2076085,1.0,0.15953341126441956,0.5797666907310486,0,1
4,1855902,0.8914414048194885,0.1589747667312622,0.5252081155776978,0,1
5,480868,0.21349769830703735,0.1269155740737915,0.17020663619041443,1,1
6,166317,0.058412156999111176,0.13427531719207764,0.0963437408208847,2,1
7,107682,0.029502881690859795,0.09826043993234634,0.06388165801763535,2,3
8,83301,0.017482131719589233,0.08301551640033722,0.050248824059963226,2,3
9,73735,0.012765725143253803,0.09350107610225677,0.05313340201973915,2,3
10,81800,0.016742076724767685,0.1429959237575531,0.07986900210380554,2,3
11,97686,0.02457447536289692,0.2508625388145447,0.13771851360797882,1,3
12,111972,0.031618017703294754,0.2565933167934418,0.1441056728363037,1,3
13,166242,0.05837518349289894,0.34534886479377747,0.20186202228069305,1,3
14,147771,0.04926827549934387,0.3141690194606781,0.181718647480011,1,3
15,99213,0.025327343493700027,0.21604527533054352,0.12068630754947662,2,3
16,208963,0.07943825423717499,0.27697858214378357,0.17820841073989868,1,3
17,400290,0.17376969754695892,0.34821590781211853,0.26099279522895813,1,3
18,356236,0.15204940736293793,0.3177625238895416,0.23490595817565918,1,3
19,343457,0.14574886858463287,0.30214354395866394,0.223946213722229,1,3
20,273900,0.11145465075969696,0.3232787251472473,0.21736669540405273,1,3
21,178595,0.06446567922830582,0.2383313626050949,0.15139852464199066,1,3
22,165614,0.05806555598974228,0.24998775124549866,0.15402665734291077,1,3
23,312236,0.13035574555397034,0.3150472342967987,0.22270148992538452,1,3
24,615156,0.27970677614212036,0.24772131443023682,0.2637140452861786,1,3
25,1268050,0.601608157157898,0.1735125482082367,0.3875603675842285,0,3
26,1614106,0.772226870059967,0.1942315250635147,0.4832291901111603,0,1
27,661611,0.3026108145713806,0.17932668328285217,0.2409687489271164,1,3
28,356440,0.1521499902009964,0.19873100519180298,0.1754404902458191,1,3
29,670817,0.307149738073349,0.1656881868839264,0.2364189624786377,1,3
30,774979,0.3585055470466614,0.1593458205461502,0.2589256763458252,1,1
31,1001362,0.47012093663215637,0.15501971542835236,0.31257033348083496,0,1
32,1097725,0.5176315307617188,0.160280242562294,0.3389558792114258,0,3
33,1133554,0.535296618938446,0.16039519011974335,0.3478459119796753,0,1
34,1002925,0.4708915650844574,0.14300526678562164,0.3069484233856201,0,1
35,163884,0.05721259489655495,0.09446337819099426,0.07583798468112946,2,1
36,118048,0.0346137173473835,0.10381229221820831,0.06921300292015076,2,3
37,101349,0.026380477473139763,0.09865497797727585,0.06251772493124008,2,3
38,93704,0.022611204534769058,0.10864943265914917,0.06563031673431396,2,3
39,78783,0.015254581347107887,0.10747890919446945,0.061366744339466095,2,3
40,75741,0.013754766434431076,0.11441319435834885,0.06408397853374481,2,3
41,82578,0.01712566427886486,0.14070694148540497,0.07891630381345749,2,3
42,70971,0.011402975767850876,0.12084146589040756,0.06612221896648407,2,3
43,62579,0.007265397347509861,0.10305260866880417,0.05515900254249573,2,3
44,61777,0.006869983393698931,0.1063920184969902,0.05663100257515907,2,3
45,50982,0.0015476422850042582,0.08927429467439651,0.045410968363285065,2,3
46,47843,0.0,0.08864505589008331,0.044322527945041656,2,3
47,52042,0.002070256508886814,0.11428655683994293,0.058178406208753586,2,3
48,86336,0.01897849328815937,0.23374710977077484,0.12636280059814453,2,3
49,97862,0.024661248549818993,0.21091575920581818,0.11778850108385086,2,3
50,143871,0.04734543338418007,0.2822604477405548,0.1648029386997223,1,3
51,235355,0.09245050698518753,0.3398539125919342,0.21615220606327057,1,3
52,276981,0.11297369003295898,0.3696686327457428,0.2413211613893509,1,3
53,289970,0.11937776952981949,0.33225589990615845,0.22581683099269867,1,3
54,255269,0.10226885974407196,0.3313916027545929,0.21683022379875183,1,3
55,250193,0.09976620227098465,0.3309888541698456,0.21537752449512482,1,3
56,285041,0.11694757640361786,0.3031580448150635,0.21005281805992126,1,1
57,183124,0.06669864803552628,0.2910011410713196,0.17884989082813263,1,3
58,161694,0.05613284558057785,0.28000953793525696,0.1680711954832077,1,1
59,133175,0.04207190126180649,0.24541303515434265,0.14374247193336487,1,3
60,129885,0.040449805557727814,0.25216925144195557,0.1463095247745514,1,1
61,160200,0.055396243929862976,0.2744578719139099,0.16492706537246704,1,3
62,193481,0.07180503755807877,0.24409064650535583,0.157947838306427,1,3
63,190572,0.07037079334259033,0.23016159236431122,0.15026620030403137,1,3
64,259592,0.10440026223659515,0.31465959548950195,0.20952993631362915,1,1
65,226538,0.08810339123010635,0.2950104773044586,0.1915569305419922,1,3
66,143718,0.04726999253034592,0.27738797664642334,0.16232898831367493,1,3
