frame_idx,event_points,event_intensity,event_concentration,event_saliency,dynamic_label,select_flag
0,951821,0.19974389672279358,0.05269406735897064,0.1262189745903015,2,1
1,817905,0.17158927023410797,0.06796159595251083,0.1197754293680191,2,3
2,925943,0.19430328905582428,0.0904185101389885,0.1423608958721161,1,1
3,935003,0.19620807468891144,0.10525689274072647,0.15073248744010925,1,1
4,1125626,0.23628485202789307,0.1336202323436737,0.1849525421857834,1,1
5,805713,0.16902600228786469,0.08988948166370392,0.1294577419757843,2,1
6,507328,0.10629323869943619,0.0822005644440651,0.09424690157175064,2,3
7,793151,0.16638495028018951,0.12863855063915253,0.14751175045967102,1,1
8,468663,0.09816426783800125,0.114873506128788,0.10651888698339462,2,1
9,728184,0.1527262181043625,0.12531235814094543,0.13901928067207336,1,1
10,439498,0.09203258901834488,0.10931795090436935,0.10067526996135712,2,1
11,853029,0.17897376418113708,0.08773223310709,0.13335299491882324,1,1
12,484527,0.1014995202422142,0.06527277082204819,0.0833861455321312,2,1
13,4122213,0.8662903308868408,0.07031518220901489,0.46830275654792786,0,1
14,272055,0.05682920292019844,0.048674024641513824,0.05275161564350128,2,1
15,91729,0.018917277455329895,0.03768247738480568,0.028299877420067787,2,3
16,56009,0.011407468467950821,0.0367429293692112,0.02407519891858101,2,3
17,42142,0.008492057211697102,0.040874190628528595,0.02468312345445156,2,3
18,36272,0.007257942110300064,0.055511392652988434,0.0313846692442894,2,3
19,35044,0.006999766454100609,0.08128073066473007,0.044140249490737915,2,3
20,36260,0.0072554186917841434,0.11600948125123978,0.06163245067000389,2,3
21,44336,0.008953326381742954,0.18134543299674988,0.09514938294887543,2,3
22,77689,0.015965493395924568,0.311495840549469,0.1637306660413742,1,1
23,210353,0.0438569076359272,0.3842988908290863,0.2140779048204422,1,1
24,462182,0.09680169820785522,0.35950687527656555,0.2281542867422104,1,1
25,319582,0.06682132929563522,0.3441591262817383,0.20549023151397705,1,1
26,62804,0.012836056761443615,0.15987655520439148,0.08635630458593369,2,3
27,53217,0.010820476338267326,0.18148718774318695,0.09615383297204971,2,3
28,37453,0.007506237365305424,0.11127765476703644,0.059391945600509644,2,3
29,31485,0.006251517683267593,0.08513905107975006,0.04569528251886368,2,3
30,30262,0.005994392093271017,0.0966658890247345,0.051330141723155975,2,3
31,33304,0.006633945275098085,0.12045439332723618,0.06354416906833649,2,3
32,42820,0.008634599857032299,0.178122416138649,0.09337850660085678,2,3
33,29496,0.005833349656313658,0.0885615348815918,0.04719744250178337,2,3
34,25963,0.0050905682146549225,0.06386371701955795,0.03447714447975159,2,3
35,24245,0.0047293719835579395,0.059012770652770996,0.03187107294797897,2,3
36,24301,0.004741145297884941,0.055832162499427795,0.030286654829978943,2,3
37,24571,0.004797911271452904,0.05185597017407417,0.028326939791440964,2,3
38,25575,0.005008993670344353,0.05171290040016174,0.028360947966575623,2,3
39,31228,0.006197486538439989,0.059798676520586014,0.03299808129668236,2,3
40,38140,0.007650672923773527,0.07098374515771866,0.039317209273576736,2,3
41,33795,0.00673717400059104,0.05318082496523857,0.029958998784422874,2,3
42,31093,0.006169103551656008,0.051817405968904495,0.028993254527449608,2,3
43,30869,0.006122009828686714,0.04993602633476257,0.02802901715040207,2,3
44,30750,0.006096989847719669,0.05637672170996666,0.031236855313181877,2,3
45,32289,0.006420550402253866,0.06387916952371597,0.03514986112713814,2,3
46,30734,0.006093626841902733,0.05575946718454361,0.030926547944545746,2,3
47,32371,0.006437791045755148,0.07155944406986237,0.038998618721961975,2,3
48,30076,0.005955289117991924,0.051846571266651154,0.028900930657982826,2,3
49,29793,0.005895791109651327,0.0518440306186676,0.028869910165667534,2,3
50,29864,0.005910716485232115,0.05117032676935196,0.02854052186012268,2,3
51,30816,0.006110867485404015,0.04814048111438751,0.027125675231218338,2,3
52,30849,0.006117804441601038,0.04930325597524643,0.027710530906915665,2,3
53,30833,0.0061144414357841015,0.05074400082230568,0.028429221361875534,2,3
54,30459,0.006035810336470604,0.05122905597090721,0.028632432222366333,2,3
55,31611,0.006278007756918669,0.049620743840932846,0.0279493760317564,2,3
56,32075,0.006375561002641916,0.04941059276461601,0.027893077582120895,2,3
57,32805,0.006529035046696663,0.04859307035803795,0.02756105363368988,2,3
58,32320,0.006427068263292313,0.05007469281554222,0.028250880539417267,2,3
59,33455,0.006665694061666727,0.05112146586179733,0.02889358066022396,2,3
60,32577,0.006481102202087641,0.05064169317483902,0.02856139838695526,2,3
61,32700,0.006506961304694414,0.049559276551008224,0.028033118695020676,2,3
62,33731,0.00672371918335557,0.05175183340907097,0.0292377769947052,2,3
63,34751,0.006938164122402668,0.04896365478634834,0.027950908988714218,2,3
64,36085,0.007218627724796534,0.05193578079342842,0.029577204957604408,2,3
65,38012,0.007623760495334864,0.05104328691959381,0.02933352440595627,2,3
66,37881,0.007596219424158335,0.05214139074087143,0.029868805781006813,2,3
67,41137,0.008280765265226364,0.05254250019788742,0.030411632731556892,2,3
68,50237,0.010193957015872002,0.05579057335853577,0.03299226611852646,2,3
69,46232,0.0093519426882267,0.05373942106962204,0.03154568374156952,2,3
70,42350,0.008535786531865597,0.05466074496507645,0.03159826621413231,2,3
71,40505,0.008147891610860825,0.052168797701597214,0.03015834465622902,2,3
72,38525,0.007731614168733358,0.05123486742377281,0.029483240097761154,2,3
73,38151,0.007652985397726297,0.04999604821205139,0.028824517503380775,2,3
74,37557,0.007528102491050959,0.05004873126745224,0.02878841757774353,2,3
75,36014,0.007203700020909309,0.054866667836904526,0.031035184860229492,2,3
76,33823,0.006743060424923897,0.05309039726853371,0.029916729778051376,2,3
77,31969,0.00635327585041523,0.045855384320020676,0.026104331016540527,2,3
78,31441,0.0062422677874565125,0.04549629986286163,0.025869283825159073,2,3
79,30665,0.006079121492803097,0.04709605872631073,0.0265875905752182,2,3
80,31628,0.006281582172960043,0.04940130561590195,0.027841443195939064,2,3
81,33449,0.006664432119578123,0.04851337894797325,0.02758890576660633,2,3
82,33215,0.006615234538912773,0.04803089797496796,0.02732306718826294,2,3
83,33552,0.006686086300760508,0.04697301611304283,0.0268295519053936,2,3
84,35148,0.007021631579846144,0.04777565225958824,0.027398642152547836,2,3
85,35464,0.007088067010045052,0.047254111617803574,0.027171090245246887,2,3
86,36701,0.007348135579377413,0.04791757091879845,0.027632853016257286,2,3
87,35933,0.007186670787632465,0.04581932723522186,0.026502998545765877,2,3
88,37542,0.007524948101490736,0.051202066242694855,0.02936350740492344,2,3
89,69852,0.014317834749817848,0.16991689801216125,0.09211736917495728,2,3
90,169428,0.03525279462337494,0.292609840631485,0.16393131017684937,1,1
91,94704,0.019542744383215904,0.1736612617969513,0.09660200029611588,2,1
92,87203,0.017965728417038918,0.16765980422496796,0.09281276911497116,2,3
93,107771,0.02228996343910694,0.1607722043991089,0.09153108298778534,2,3
94,246203,0.05139405280351639,0.2462483048439026,0.1488211750984192,1,1
95,170046,0.035382725298404694,0.23197989165782928,0.1336813122034073,1,1
96,74988,0.0153976334258914,0.12020613998174667,0.06780188530683517,2,1
97,62208,0.01271075289696455,0.08090396225452423,0.04680735617876053,2,3
98,180117,0.037500061094760895,0.07034794241189957,0.05392400175333023,2,3
99,142069,0.02950081042945385,0.05291159451007843,0.041206203401088715,2,3
100,101737,0.021021369844675064,0.044348008930683136,0.03268469125032425,2,3
101,75080,0.015416975133121014,0.04147810488939285,0.02844754047691822,2,3
102,61288,0.01251733023673296,0.040070828050374985,0.026294078677892685,2,3
103,53079,0.01079146284610033,0.0384313240647316,0.024611392989754677,2,3
104,46209,0.009347106330096722,0.03777115419507027,0.02355913072824478,2,3
105,42306,0.008526536636054516,0.03730505704879761,0.02291579730808735,2,3
106,39697,0.007978016510605812,0.03597957640886307,0.021978795528411865,2,3
107,38588,0.007744860369712114,0.03874623402953148,0.023245546966791153,2,3
108,37927,0.007605891674757004,0.04074879735708237,0.024177344515919685,2,3
109,36239,0.007251004688441753,0.04864773526787758,0.027949370443820953,2,3
110,37984,0.007617873605340719,0.0629258006811142,0.035271838307380676,2,3
111,37045,0.007420457433909178,0.06528116017580032,0.036350809037685394,2,3
112,37816,0.007582553196698427,0.0777713879942894,0.04267697036266327,2,3
113,36046,0.007210426032543182,0.06645583361387253,0.036833129823207855,2,3
114,33412,0.00665665278211236,0.05711337924003601,0.031885016709566116,2,3
115,33005,0.006571084260940552,0.05088833346962929,0.02872970886528492,2,3
116,32665,0.006499601528048515,0.0459541454911232,0.026226874440908432,2,3
117,31299,0.006212414242327213,0.04268844425678253,0.024450428783893585,2,3
118,30066,0.005953185260295868,0.03987736627459526,0.022915275767445564,2,3
119,29915,0.00592143926769495,0.04147530347108841,0.023698370903730392,2,3
120,29399,0.005812954623252153,0.041338954120874405,0.023575954139232635,2,3
121,29920,0.005922489799559116,0.045206788927316666,0.025564638897776604,2,3
122,28936,0.005715612787753344,0.04619435593485832,0.02595498412847519,2,3
123,28978,0.005724442657083273,0.04316346347332001,0.02444395236670971,2,3
124,36488,0.0073033543303608894,0.048567306250333786,0.02793532982468605,2,3
125,35708,0.007139365654438734,0.04761464148759842,0.02737700380384922,2,3
126,33503,0.0066757830791175365,0.048982031643390656,0.02782890759408474,2,3
127,32919,0.0065530044957995415,0.04729699343442917,0.026924999430775642,2,3
128,32977,0.006565197370946407,0.048964723944664,0.02776496112346649,2,3
129,35681,0.007133690174669027,0.06876517832279205,0.03794943541288376,2,3
130,50225,0.010191434994339943,0.15612933039665222,0.0831603854894638,2,3
131,73652,0.015116751194000244,0.23667651414871216,0.1258966326713562,2,3
132,270795,0.056564297527074814,0.37026143074035645,0.21341286599636078,1,1
133,572873,0.12007348984479904,0.3659192621707916,0.24299637973308563,1,1
134,75946,0.015599044971168041,0.1325235813856125,0.0740613117814064,2,1
135,46197,0.009344584308564663,0.06330440938472748,0.03632449731230736,2,3
136,41107,0.008274455554783344,0.06261376291513443,0.03544411063194275,2,3
137,39465,0.00792924128472805,0.057232584804296494,0.0325809121131897,2,3
138,38009,0.007623129524290562,0.0517151802778244,0.029669154435396194,2,3
139,190308,0.03964262828230858,0.35616788268089294,0.1979052573442459,1,1
140,368456,0.07709664106369019,0.3309340476989746,0.2040153443813324,1,1
141,500940,0.10495021939277649,0.317410945892334,0.21118058264255524,1,1
142,450827,0.09441440552473068,0.27421504259109497,0.18431472778320312,1,1
143,263075,0.05494123324751854,0.2813035547733307,0.16812239587306976,1,1
144,166065,0.03454575315117836,0.2536783516407013,0.14411205053329468,1,1
145,113312,0.023454910144209862,0.21366742253303528,0.11856116354465485,2,1
146,82725,0.017024267464876175,0.17652547359466553,0.0967748686671257,2,3
147,76870,0.01579330675303936,0.23227104544639587,0.12403217703104019,2,3
148,54504,0.01109105534851551,0.1745658814907074,0.09282846748828888,2,3
149,45079,0.00910953525453806,0.12419923394918442,0.06665438413619995,2,3
150,37536,0.007523686159402132,0.08924375474452972,0.048383720219135284,2,3
151,31957,0.006350751966238022,0.06816151738166809,0.037256136536598206,2,3
152,37229,0.00745914364233613,0.07818271219730377,0.04282092675566673,2,3
153,42543,0.008576364256441593,0.11250986903905869,0.06054311618208885,2,3
154,34876,0.006964446045458317,0.06402097642421722,0.03549271076917648,2,3
155,31810,0.00631984556093812,0.0597296766936779,0.03302476182579994,2,3
156,32796,0.006527144927531481,0.06398709863424301,0.03525712341070175,2,3
157,30039,0.005947509780526161,0.060455843806266785,0.0332016758620739,2,3
158,29747,0.005886118859052658,0.053972262889146805,0.02992919087409973,2,3
159,28447,0.0056128064170479774,0.04590091481804848,0.02575686015188694,2,3
160,27905,0.005498854909092188,0.04609515145421028,0.025797003880143166,2,3
161,28866,0.00570089602842927,0.04892865568399429,0.027314776554703712,2,3
162,28835,0.005694378167390823,0.049344345927238464,0.027519362047314644,2,3
163,28962,0.0057210796512663364,0.04923525080084801,0.027478165924549103,2,3
164,30914,0.0061314706690609455,0.05700708553195,0.03156927973031998,2,3
165,30372,0.006017519161105156,0.0507974699139595,0.028407495468854904,2,3
166,29756,0.005888011772185564,0.04818276688456535,0.027035389095544815,2,3
167,29672,0.005870351567864418,0.047343723475933075,0.026607036590576172,2,3
168,29622,0.005859839729964733,0.045628614723682404,0.025744227692484856,2,3
169,30658,0.006077648140490055,0.04998044669628143,0.028029046952724457,2,3
170,29746,0.005885907914489508,0.04843395575881004,0.027159931138157845,2,3
171,30213,0.00598409166559577,0.04527845233678818,0.025631271302700043,2,3
